,NOISE_FREE_GENE_INDICES,CLUSTER_NO,Distance_FROM_CLUSTER_CENTROID
151,151,5,1.6579888610021052
152,152,0,0.9901611265306024
153,153,0,1.2289364552533002
154,154,1,1.5243868706922699
155,155,1,1.6261999263987403
156,156,0,1.6093343945168197
157,157,12,1.175709228642073
158,158,12,1.3974255270218472
159,159,7,1.4446207710591679
160,160,7,1.5208380314327652
161,161,1,1.5928623667990298
162,162,1,1.6325892617146947
163,163,1,1.2823990959391078
164,164,1,1.3450256970386176
165,165,1,1.6769705978891953
166,166,1,1.581168257798098
167,167,5,1.48696256524534
168,168,12,1.2038172947151917
169,169,12,1.3817592331344652
170,170,7,1.8607014377348776
171,171,7,1.925327452871443
172,172,1,1.175464234482834
173,173,1,1.1271354953020176
174,174,4,2.7652347715217966
175,175,4,2.6814120215080304
176,176,5,1.2093651845616624
177,177,5,1.0642968563497213
178,178,2,2.1363354822913014
179,179,1,1.302307545301946
180,180,1,1.4819900048358787
181,181,5,1.1968821555478268
182,182,0,1.6777024968618652
183,183,2,1.8641642534373672
184,184,2,1.9036300106438029
185,185,16,1.6294898777296243
186,186,0,1.8827381690922909
187,187,0,1.3515562438783113
188,188,0,1.5617390660838275
189,189,16,2.656883860957151
190,190,0,1.9309497412966647
191,191,0,2.010584704539629
192,192,5,1.7000580192779287
193,193,5,1.0408772638864803
194,194,5,1.185202906379032
195,195,1,1.3629216856726019
196,196,12,1.3681558928330928
197,197,12,1.2222911439896593
198,198,2,1.1168117165986773
199,199,12,0.8288826583375833
200,200,12,0.8962677794641596
201,201,1,1.4495912297946698
202,202,1,1.4671910691509835
203,203,12,1.8102350073718088
204,204,6,1.2520172327530898
205,205,6,1.7664787090419471
206,206,6,2.0402402498688232
207,207,12,1.680190779796283
208,208,26,1.3631990204422237
209,209,0,2.8549275303230917
210,210,12,2.7775921397310013
211,211,0,1.3954144594194922
212,212,12,2.412967558497291
213,213,0,1.211664525646414
214,214,0,1.350001464654589
215,215,12,1.6991939271707024
216,216,0,1.6565189404012481
217,217,0,1.544611464609865
218,218,5,1.3669175458660072
219,219,2,1.5740065257126012
220,220,5,1.2492447977897343
221,221,9,1.2216991063477605
222,222,6,1.1782662105266541
223,223,6,1.2557505437775582
224,224,26,1.332800678439782
225,225,5,1.5328859075810468
226,226,16,1.3432431475992341
227,227,16,1.3404600615739957
228,228,6,2.3455960524044084
229,229,5,1.38473103088545
230,230,12,1.1923225560918909
231,231,12,1.3275757955902179
232,232,0,1.5677703369843576
233,233,0,1.2280895622053034
234,234,6,2.592058958070275
235,235,5,1.3723435898137004
236,236,2,1.8069947421668107
237,237,1,1.4652699475857922
238,238,0,1.6327079007386804
239,239,12,2.1880755941654355
240,240,12,2.2502646386651217
241,241,6,1.8668176103800236
242,242,5,1.7645168862118659
243,243,5,1.7194166951165957
244,244,1,1.4229274970080077
245,245,5,1.286036102744113
246,246,0,2.291214770649427
247,247,1,1.7673563814468443
248,248,26,1.728349362749747
249,249,26,1.8290169513073689
250,250,16,1.5160491992285803
251,251,16,1.5726273305033647
252,252,0,2.4744535891170094
253,253,0,2.4559527801239023
254,254,0,1.1199354924293625
255,255,0,1.1272046615903895
256,256,12,1.6921364167108044
257,257,26,2.673792108747197
258,258,1,1.701649285808677
259,259,16,1.6790665887411618
260,260,12,1.4730301069815028
261,261,12,1.5135996218384085
262,262,5,1.417125274399085
263,263,2,2.698735860539306
264,264,2,2.851924285784132
265,265,26,1.7617077295363635
266,266,0,1.1648499710316789
267,267,1,1.4390948032318471
268,268,1,1.3053253894275012
269,269,10,2.1184370736674882
270,270,26,2.5744777986145113
271,271,4,1.4060553010801724
272,272,4,1.6714863687500872
273,273,16,1.666912833484887
274,274,16,1.7022317854816174
275,275,12,1.478027953552851
276,276,16,2.589741192884497
277,277,26,1.848283975748061
278,278,5,2.045453724842446
279,279,12,0.8109756416396244
280,280,26,2.456733829459601
281,281,7,1.486168843404658
282,282,7,1.5251225635735324
283,283,26,2.0646583950253525
284,284,1,2.8295347515536204
285,285,26,1.5649445067106456
286,286,5,1.2836394014071146
287,287,0,1.5256094152816868
288,288,12,2.0246846779354293
289,289,12,1.8372481672033865
290,290,2,1.90234789650002
291,291,2,1.5342248126424556
292,292,2,1.5898275364072296
293,293,11,2.953519432089555
294,294,6,1.957514550259365
295,295,6,2.0429702992942977
296,296,5,1.594676824157722
297,297,5,1.6558416185848555
298,298,1,1.8564061758807926
299,299,0,1.077709817941906
300,300,16,1.43277673293997
301,301,12,1.4434589180148227
302,302,2,1.8312029607877447
303,303,4,1.980969295663478
304,304,4,2.036312647500397
305,305,7,1.6472032616097463
306,306,5,1.696084424072891
307,307,6,1.409448135786916
308,308,6,1.5359881251911958
309,309,16,1.3743775137164838
310,310,16,1.431597766015166
311,311,6,1.2346558345099106
312,312,6,1.1748055814972695
313,313,12,2.1730653192822356
314,314,2,2.109031671810702
315,315,2,2.2317628568828973
316,316,4,2.739511203085448
317,317,4,2.924683051143875
318,318,26,1.487948395153129
319,319,26,1.6689800014017069
320,320,6,1.1266767233624273
321,321,5,1.3123079381884393
322,322,5,1.2809498995799868
323,323,12,1.8674545210907647
324,324,12,1.3257933994481228
325,325,7,1.3445498829831855
326,326,7,1.4587131552395671
327,327,2,1.5123202973276952
328,328,2,1.7064904785733683
329,329,2,2.164079535617941
330,330,12,1.5020987836082882
331,331,5,2.310618832440398
332,332,7,1.6192002635379665
333,333,7,1.2655617061178024
334,334,6,2.0915920767167937
335,335,12,1.7387665032632809
336,336,12,1.7242973272400486
337,337,12,1.2351078545582188
338,338,4,1.6915892062788387
339,339,4,1.7308236623487212
340,340,5,1.4644692859675974
341,341,5,1.190930565269029
342,342,5,1.1296133248752638
343,343,0,1.5588494986754022
344,344,0,1.266229775780327
345,345,0,1.3459531228482335
346,346,1,1.7817117696836486
347,347,5,1.4805944396555841
348,348,7,1.6805961819839388
349,349,12,1.2517500358602822
350,350,12,1.3584107961061322
351,351,26,1.857017302131858
352,352,26,1.99879036730233
353,353,1,1.3717711340285583
354,354,1,1.4404256907831605
355,355,1,1.5001443556002123
356,356,0,1.1599556267598954
357,357,17,0.3828507876855708
358,358,17,0.38285078768557074
359,359,7,1.6867174920711414
360,360,12,1.9390622085563989
361,361,12,2.0797019680638056
362,362,4,2.2439646810205316
363,363,1,1.5892586217564502
364,364,1,1.6241252878476933
365,365,26,1.6201679764656371
366,366,10,2.049300408006282
367,367,0,1.2955222291875428
368,368,0,1.2285066514277723
369,369,0,1.564379885279868
370,370,5,1.5069969117053912
371,371,5,1.417282886487232
372,372,0,1.288292449999145
373,373,0,1.347217422466555
374,374,0,1.6514129985188664
375,375,12,2.882384241968878
376,376,12,2.873725524954413
377,377,12,1.3192425510225263
378,378,16,1.3451200666879288
379,379,18,1.1504707842194755
380,380,18,1.1918779163105926
381,381,0,1.8483186010169772
382,382,0,1.849729611297741
383,383,7,1.5806308511768
384,384,7,1.6243778220934182
385,385,7,1.639543006207359
386,386,7,1.8043599903634195
387,387,6,1.611586222568389
388,388,1,2.2977151997758707
389,389,1,1.8814470914491666
390,390,1,1.875584210657251
391,391,16,1.4767288245222276
392,392,11,2.255151817400424
393,393,11,2.2732048614324536
394,394,2,1.6800926614342615
395,395,16,1.911762883252802
396,396,16,1.9571769456504184
397,397,0,1.839562951006717
398,398,0,1.6069374250753028
399,399,5,1.914265027976872
400,400,5,2.0403547731954297
401,401,26,2.051386381907777
402,402,19,1.4714012173054436
403,403,12,1.3529439853910445
404,404,0,1.626399642811793
405,405,0,1.6367500245378408
406,406,1,1.4736664565728737
407,407,1,1.5931629884235634
408,408,12,1.2661611308974596
409,409,12,1.3499838460927693
410,410,2,2.0614698644229166
411,411,1,1.8072065850811212
412,412,4,1.5981454639488522
413,413,6,1.622385473874288
414,414,5,1.5584110452945223
415,415,20,1.1674745920228986
416,416,20,1.181114176981449
417,417,6,2.6653015398747995
418,418,6,2.585641385983911
419,419,16,2.230821545358425
420,420,16,2.191301118133143
421,421,16,2.9810704489457027
422,422,12,1.547482327853372
423,423,12,1.6378512782042591
424,424,5,2.8295129511329304
425,425,5,2.8871902791681365
426,426,7,3.098544305830665
427,427,0,2.218510666995366
428,428,1,1.8242125354538334
429,429,1,1.894507621300973
430,430,1,1.7534312351348587
431,431,5,1.2813626140250347
432,432,7,2.106166791367642
433,433,5,3.3751122668543574
434,434,21,0.4742072330464136
435,435,21,0.47420723304641366
436,436,7,1.6206049252781236
437,437,7,1.625660103732885
438,438,5,1.0173864994586084
439,439,7,1.728313142034962
440,440,7,1.7127020988867578
441,441,1,1.4544944042360692
442,442,16,1.4172434544322734
443,443,0,1.5363208963093145
444,444,5,2.569481112276955
445,445,5,2.615867908068578
446,446,6,1.4907168431936881
447,447,5,2.375994177495841
448,448,5,2.477473274717967
449,449,7,1.5054264859356388
450,450,0,1.613537716638068
451,451,0,1.8350781258261624
452,452,0,2.00168284359491
453,453,11,2.7615006535594375
454,454,0,1.455795033431261
455,455,2,2.2259578435551832
456,456,16,2.128593530045997
457,457,26,1.5132391265502478
458,458,26,1.7572408713986023
459,459,0,1.1750870418815813
460,460,0,1.4460495527339179
461,461,2,1.8021430891667205
462,462,2,1.8352460779547035
463,463,0,1.6642026194981139
464,464,0,1.609167357532929
465,465,7,1.3888748313757222
466,466,7,1.453934208537649
467,467,12,1.542497590525592
468,468,12,1.7531163446369449
469,469,26,2.05182965496335
470,470,16,2.8064294943303327
471,471,16,2.647438150891137
472,472,2,1.3142197746512256
473,473,2,1.2075500221242859
474,474,2,2.2771430498387986
475,475,2,2.3240475047707783
476,476,0,0.9917079816137827
477,477,0,1.5369074601369621
478,478,0,1.7734749889542785
479,479,5,1.1827741814419843
480,480,5,1.2186243620785149
481,481,2,1.7733048765999837
482,482,6,2.2036688789766026
483,483,0,2.1250125705963314
484,484,5,1.8131247892737032
485,485,12,1.565258370466987
486,486,12,1.4235765419631046
487,487,12,1.4085291750731392
488,488,16,1.1559748019789327
489,489,16,1.238722660346552
490,490,26,1.484897458859348
491,491,0,1.3039511698103068
492,492,0,1.323229337602827
493,493,0,3.0956508360829704
494,494,12,1.7909763601448143
495,495,0,1.6835490094044059
496,496,0,1.65551690503614
497,497,5,1.924472506848493
498,498,5,1.9409181641197393
499,499,2,1.6942191912042357
500,500,12,1.533282979028031
501,501,12,1.498490998353186
502,502,16,1.2797870357707417
503,503,16,1.3452908627410052
504,504,0,1.374926449022102
505,505,12,1.9743482358870146
506,506,0,1.3210415933166932
507,507,0,1.4371029178965622
508,508,22,1.464017775935237
509,509,7,1.898851143319794
510,510,7,2.0047288926755575
511,511,5,1.3868219762203837
512,512,16,2.488360873068286
513,513,16,2.387573828685267
514,514,0,1.5018703905531696
515,515,0,1.5976867957084409
516,516,12,1.334826795544147
517,517,12,1.478034423254522
518,518,0,1.5406032605975921
519,519,5,1.455521644949925
520,520,26,2.182248045901463
521,521,26,2.1848415862740733
522,522,2,2.203437651572365
523,523,26,1.7052047746655887
524,524,26,1.6756600535659367
525,525,6,2.003976537706557
526,526,12,1.220417462574275
527,527,12,2.0453686030536007
528,528,26,1.5944223945844744
529,529,26,1.5668831387439077
530,530,5,1.71042820804268
531,531,5,1.8184765294846887
532,532,6,2.624403472693656
533,533,7,2.725332310731854
534,534,1,1.7219346833863096
535,535,1,1.614892707525419
536,536,1,1.5882965833299687
537,537,5,1.3433240923513226
538,538,16,2.064270503142732
539,539,26,1.4449475808984407
540,540,26,1.164586881837571
541,541,26,1.7049261094045736
542,542,16,1.417393508007271
543,543,16,1.3703565933774886
544,544,7,1.486691808495814
545,545,7,1.5302923457532545
546,546,3,1.6828860369257646
547,547,3,1.562437656732259
548,548,1,1.9937944345456442
549,549,1,2.028867415934366
550,550,16,1.81361207222131
551,551,4,2.804454832059979
552,552,7,1.566504545931441
553,553,0,1.154025362874843
554,554,0,0.9913557595729866
555,555,0,1.0071380696074368
556,556,5,1.3223670406611872
557,557,5,1.3612458306833266
558,558,0,1.1824123043786061
559,559,0,1.2394945058770055
560,560,0,1.2076318589713608
561,561,1,1.5633013506015878
562,562,1,1.5480804082730564
563,563,1,2.5917227510016905
564,564,1,2.6008391232437504
565,565,12,1.2486791478428885
566,566,0,0.9699322352902782
567,567,0,1.1712695162886444
568,568,5,1.5807212694770931
569,569,5,1.703296324316331
570,570,26,1.3940876777988696
571,571,26,1.471641389351207
572,572,2,1.3926889580804767
573,573,2,1.6673433187390154
574,574,12,2.3574291912323315
575,575,19,1.4714012173054436
576,576,5,1.1982616819793814
577,577,0,1.4934725758953065
578,578,5,2.678720250290536
579,579,5,1.5091757878220917
580,580,6,1.8200140690558102
581,581,16,1.6746066100293164
582,582,16,1.6736429653485156
583,583,12,1.273452599814451
584,584,0,1.7006936308005158
585,585,11,2.266925715455059
586,586,11,2.2498498796792705
587,587,12,2.0297452805201948
588,588,12,2.0605544308468065
589,589,12,1.5152416783027767
590,590,12,1.1078204994654626
591,591,12,1.2063969433494697
592,592,1,1.345816451801613
593,593,0,1.4653483371066764
594,594,26,1.4501130818019412
595,595,1,1.3606302912697887
596,596,1,1.3308799561718296
597,597,12,1.3675775078954253
598,598,12,1.4974828771316697
599,599,7,2.2144523038588906
600,600,0,1.3941238273915428
601,601,0,1.4629729716274145
602,602,16,1.537341270152897
603,603,6,1.2347427944771967
604,604,6,1.2897836704435135
605,605,0,1.5070753311881702
606,606,16,1.7245842776889875
607,607,6,1.7663594445242028
608,608,6,1.822018170313811
609,609,0,1.3783523492972296
610,610,16,2.876132024501542
611,611,16,2.935492150437502
612,612,0,1.2963090442964869
613,613,5,1.5710718849240697
614,614,5,1.4630380510260341
615,615,1,1.4882059150823026
616,616,0,1.1396585161927544
617,617,0,1.13058522655846
618,618,12,2.4546906908620536
619,619,12,2.643180733074799
620,620,6,1.5089797196833716
621,621,6,1.4589235999900838
622,622,26,2.029809932649014
623,623,5,1.8800493721993605
624,624,5,1.9554858307639105
625,625,0,1.2423448162321404
626,626,26,1.5901891738492722
627,627,26,1.7436790200517611
628,628,7,3.176065548703501
629,629,7,3.0432530364488506
630,630,22,1.694958261369047
631,631,12,1.7329356147130446
632,632,6,1.9471843507965656
633,633,7,1.549674318721699
634,634,7,1.7003333934490124
635,635,0,2.1304320786591933
636,636,0,2.1803101363124795
637,637,0,1.1934116440158355
638,638,12,1.5541076922514725
639,639,6,1.1248657838810654
640,640,2,1.4716005260989946
641,641,5,1.3245267805821437
642,642,12,1.420853968055898
643,643,0,1.4369521648739547
644,644,26,1.5398848500173468
645,645,26,1.5939849729073874
646,646,0,1.5601955903540237
647,647,12,1.509767226892176
648,648,12,1.6939276837795767
649,649,12,1.3942341972027845
650,650,6,1.1997341103966996
651,651,12,1.2434829144564303
652,652,16,1.3120415694554874
653,653,5,1.679433058849497
654,654,1,1.7003269656581226
655,655,0,1.2640147726445201
656,656,0,1.2437173437149185
657,657,0,1.1897520885103336
658,658,0,1.299228971573444
659,659,12,1.4573079179034212
660,660,12,1.534855527073227
661,661,0,1.9683122250576548
662,662,0,2.0669632278310788
663,663,6,2.0159142947786735
664,664,1,1.5780538624949318
665,665,1,1.6358563220704856
666,666,0,2.6103855139500998
667,667,0,2.637539001811284
668,668,6,1.3925316960936727
669,669,16,1.186931895799675
670,670,16,1.1594641307747142
671,671,7,1.3604344097374619
672,672,1,1.6455390597303647
673,673,6,1.7592067455682026
674,674,0,1.9530101476852246
675,675,0,1.9187055726530475
676,676,2,1.4773163024823819
677,677,2,1.5293641603750725
678,678,26,1.590572739085307
679,679,7,1.5492308008966302
680,680,26,1.749654777565244
681,681,1,2.2456394314062234
682,682,1,2.280717416046405
683,683,26,2.1090404158296194
684,684,26,1.687824245008482
685,685,5,1.219964750172087
686,686,5,1.212239490605518
687,687,1,1.6982649001401617
688,688,12,1.9002612847591962
689,689,26,1.183616467029976
690,690,16,4.323331562890443
691,691,1,1.2664375330723963
692,692,1,1.367452157212819
693,693,0,1.319165010025251
694,694,23,0.3335646878446159
695,695,23,0.3335646878446159
696,696,0,1.5060287345011036
697,697,6,1.8718274176872864
698,698,6,1.7791524471763613
699,699,5,2.271420497443651
700,700,3,1.4227071802728295
701,701,3,1.4251548842019175
702,702,16,1.2647621171744978
703,703,16,1.22982088923091
704,704,12,1.3163219375031185
705,705,0,1.1509347189726191
706,706,2,1.1567436142898138
707,707,2,1.3493054116925804
708,708,12,1.2397441644084382
709,709,12,1.2244562579689076
710,710,2,1.7617856131364127
711,711,0,1.582316933209668
712,712,2,1.7807474538004089
713,713,26,1.841473205844899
714,714,26,1.9008562818721482
715,715,5,1.2301859204003702
716,716,5,1.1638007096172671
717,717,12,1.4489357274468042
718,718,0,2.1163767199129646
719,719,12,2.0034454264587302
720,720,0,1.2696481633287964
721,721,0,1.5499397456155306
722,722,6,1.5435557436848117
723,723,16,1.7750822721274553
724,724,2,1.073276320780419
725,725,2,1.1833119060748818
726,726,2,1.848191512200216
727,727,2,1.7924356207711218
728,728,1,1.6842756734149347
729,729,16,1.642978430353744
730,730,16,1.7786154293480712
731,731,5,1.333179364885593
732,732,5,1.48355629623026
733,733,6,1.7648756885351748
734,734,6,1.745648900176466
735,735,26,1.3411673556127655
736,736,26,1.4714320862152253
737,737,4,2.6244453685479003
738,738,4,2.5648263359638968
739,739,12,1.3813280504172651
740,740,12,1.3739693384327651
741,741,4,1.807576479258394
742,742,4,1.8138625668856085
743,743,1,1.500434933642916
744,744,1,1.5770299915883932
745,745,12,1.452047518046006
746,746,12,1.3530113435601472
747,747,16,1.4807863200126352
748,748,26,1.3349552876168904
749,749,26,1.3705924990442793
750,750,6,1.132128379544163
751,751,0,1.4105670861714434
752,752,4,1.893217115025401
753,753,4,1.9373468802692118
754,754,4,2.215622625453361
755,755,4,2.204362674357892
756,756,22,1.629810745976533
757,757,0,3.4498367159556174
758,758,7,1.605245412392868
759,759,7,1.6473228131920603
760,760,26,1.5745117786757667
761,761,7,1.3900972452352303
762,762,7,1.4024208177396074
763,763,12,1.9230975754700586
764,764,0,2.354359161936451
765,765,0,2.2656677505361418
766,766,0,1.5529350129863468
767,767,0,1.59830804420083
768,768,5,1.8072964269761795
769,769,0,1.7256976668183293
770,770,0,1.1885321679159586
771,771,2,1.7052441051874399
772,772,2,1.8004470075180783
773,773,1,2.3275811620493796
774,774,1,2.302198725818139
775,775,5,1.284206188376871
776,776,5,1.2337744342198556
777,777,0,2.142842771888119
778,778,16,1.8848823142294162
779,779,5,2.7864656285032194
780,780,5,2.8197631449055485
781,781,0,1.5605032428707486
782,782,0,1.4945993045543278
783,783,5,1.6139139729892473
784,784,1,1.5108711124790162
785,785,12,1.1519423144510932
786,786,1,1.0507160901914252
787,787,1,1.114399186253181
788,788,26,1.3904696760969915
789,789,7,2.1766828139029957
790,790,5,1.7899690212808972
791,791,6,2.5243201250081277
792,792,6,2.5794957874746904
793,793,7,1.5106580962082292
794,794,0,1.8483248133995602
795,795,0,1.925239785786432
796,796,0,1.7009614295783824
797,797,7,1.2824006855536456
798,798,26,1.9165469273064948
799,799,0,2.116686014308376
800,800,0,2.1584734850468683
801,801,5,1.5195922019927197
802,802,0,0.8372542834152168
803,803,0,0.9351263933680054
804,804,6,1.6262549416590288
805,805,6,1.7218504204030158
806,806,12,1.6351280147895209
807,807,12,1.7760377574920332
808,808,16,2.140035120754399
809,809,16,2.1697465777813867
810,810,26,1.9053774237647751
811,811,0,1.57268704387037
812,812,0,1.5551877054517724
813,813,26,1.6979493608858787
814,814,26,1.6041298415773382
815,815,5,0.9294821677843927
816,816,12,1.4187876996196147
817,817,12,1.4191364947460738
818,818,6,2.40487864150196
819,819,6,1.790333782542036
820,820,6,1.7823404589501117
821,821,12,1.8543756941272589
822,822,12,1.893284470524912
823,823,12,1.53837886930505
824,824,12,1.5390114203801704
825,825,16,1.6297675056530185
826,826,8,2.002173992728862
827,827,7,1.8272287606426472
828,828,7,1.9341508730370751
829,829,0,1.7978424509470379
830,830,0,2.0601703561051465
831,831,0,1.9406780140805466
832,832,0,1.9736498449338427
833,833,4,1.605349157948957
834,834,4,1.5979639118507205
835,835,1,1.7398022371561712
836,836,1,1.7890302638927127
837,837,4,2.1342857551780043
838,838,5,2.677265916058761
839,839,5,1.2125978727210565
840,840,2,1.3125567967414884
841,841,1,1.1565636792357574
842,842,16,1.7548015828732215
843,843,16,1.8531577082031208
844,844,12,1.7390483506942302
845,845,26,1.3172454301307108
846,846,26,1.2510323196659503
847,847,0,2.174993213179905
848,848,12,1.2373212385618935
849,849,12,1.2471483482618466
850,850,4,1.7920378280769058
851,851,4,1.9520016488130205
852,852,16,1.600142192790698
853,853,16,1.7188743851312582
854,854,0,0.9918466476156083
855,855,16,1.770520529514846
856,856,16,1.8268646708313103
857,857,12,1.1446337822657888
858,858,12,1.2131575292677
859,859,5,1.8271265819481681
860,860,24,0.4021258437194608
861,861,24,0.40212584371946075
862,862,0,2.5013274899081894
863,863,26,2.409211784752611
864,864,26,2.399311020843867
865,865,1,1.6457594142482455
866,866,5,1.945944357086449
867,867,5,2.1768423319576544
868,868,5,1.4294485310331528
869,869,2,1.8232514111682907
870,870,2,1.9414888960717849
871,871,12,1.583988197670532
872,872,6,1.3651639319622415
873,873,6,1.5289986351725235
874,874,5,1.3764733853172975
875,875,5,1.4567843985647457
876,876,6,3.052649003518695
877,877,5,3.025272676532416
878,878,16,1.982041876869755
879,879,26,2.943706703952843
880,880,12,2.046229205943376
881,881,12,1.8983498132646541
882,882,12,1.8347569163572868
883,883,12,1.9533968682574423
884,884,16,1.726311626519305
885,885,16,1.7776828346319464
886,886,2,1.519242056216784
887,887,2,1.4756228575086234
888,888,0,1.9734183147616051
889,889,0,2.07689381956737
890,890,5,1.876460241943425
891,891,7,1.6156484891565497
892,892,16,2.4393167703795484
893,893,12,1.805455110746126
894,894,26,1.5878669925370097
895,895,26,1.5347831261587224
896,896,5,1.17496158316677
897,897,0,2.232771861326513
898,898,0,1.2636501456390692
899,899,26,1.6201196196595258
900,900,26,1.7157257261717194
901,901,2,1.309849059829995
902,902,0,1.1648650613146725
903,903,0,1.248656151479638
904,904,0,1.3190135681650468
905,905,0,1.4279327761468488
906,906,4,1.837547477881888
907,907,4,1.7361733813564113
908,908,16,1.375403907485512
909,909,16,1.4387856281177853
910,910,2,2.0023156549004906
911,911,0,1.387792483041022
912,912,1,1.3498845691015111
913,913,5,1.5351099399256838
914,914,1,1.451871846666821
915,915,1,1.3332957508043697
916,916,2,1.7479875135768355
917,917,2,1.890784147738419
918,918,16,1.6979011435278861
919,919,12,1.0747699010968126
920,920,12,1.3145705370836165
921,921,0,1.6009585684539516
922,922,0,1.4458853530525888
923,923,0,1.4781298493943567
924,924,5,1.4468025903490032
925,925,0,1.5830712085221847
926,926,1,1.3678658820956273
927,927,6,1.3866207196200404
928,928,2,1.5721586274512598
929,929,2,1.7095352413249385
930,930,5,1.7693641434573135
931,931,5,1.0564611774999777
932,932,5,1.0153169000282753
933,933,1,1.1112158951629874
934,934,1,1.3273102033549984
935,935,1,1.2950768052181085
936,936,0,1.4188472805654295
937,937,0,1.5469644167526997
938,938,5,1.209042285522233
939,939,5,1.2241098205614198
940,940,26,1.409072181414941
941,941,12,1.3572111725757585
942,942,26,3.03628088928164
943,943,26,2.9557663471516213
944,944,2,1.4422787443765632
