,NOISE_FREE_GENE_INDICES,CLUSTER_NO,Distance_FROM_CLUSTER_CENTROID
237,237,0,0.8933059405315446
238,238,4,1.0225175580124968
239,239,0,0.6061130887220975
240,240,4,0.7939156912524643
241,241,2,1.3931857032768848
242,242,0,1.0067002533618135
243,243,3,2.7305113372888026
244,244,4,1.239645066952457
245,245,4,0.5578038063280268
246,246,0,0.9131047858140482
247,247,1,0.9453677182872028
248,248,4,0.7305170876332748
249,249,1,1.2868839798376654
250,250,4,0.7461927933283095
251,251,1,1.3719904055058325
252,252,4,0.8546631676199182
253,253,4,0.9874057419517047
254,254,4,0.8512595795833178
255,255,4,0.7744037509138113
256,256,2,1.1073047778781777
257,257,4,0.7013593524122474
258,258,0,0.687527931954053
259,259,4,0.5758150876007126
260,260,0,0.9381651307196275
261,261,4,0.6177219269204711
262,262,2,1.7164549628578587
263,263,1,0.7657787897830994
264,264,4,0.7246628502330491
265,265,4,0.6308726017617752
266,266,2,1.0754831408083305
267,267,4,1.4268563219144987
268,268,2,0.9337105242176327
269,269,4,0.7743732262879094
270,270,0,0.7631125142168366
271,271,4,0.6166037927228539
272,272,4,0.9994016273325205
273,273,4,0.7936834857519551
274,274,4,0.8578831428650125
275,275,4,0.5516266010308937
276,276,4,0.6749535937925353
277,277,4,0.7364376928605331
278,278,4,1.0939209993972523
279,279,4,1.4921159377273494
280,280,0,0.9271681156017377
281,281,4,0.6416274087020686
282,282,4,0.6773010172582805
283,283,3,5.223073458275246
284,284,0,2.2639468089368657
285,285,4,0.6579143541743601
286,286,4,0.7464758428179826
287,287,4,3.1454127961142735
288,288,4,1.2320525518918357
289,289,4,0.9917855463166481
290,290,4,0.5408964032666754
291,291,1,1.0615369451051693
292,292,4,1.4701070703400636
293,293,4,0.62818906550656
294,294,0,0.7784609506817373
295,295,4,1.0453873525526596
296,296,0,0.6977845767782758
297,297,1,0.7952232805858215
298,298,1,0.9721392935185063
299,299,1,1.0840913286083065
300,300,0,0.7586288997951649
301,301,4,1.0113606507303194
302,302,3,3.834576212504302
303,303,0,0.7326933123753371
304,304,0,0.9694543571630524
305,305,4,0.6256333054281049
306,306,1,1.589262297390402
307,307,1,1.341761965817131
308,308,4,0.8588621658117
309,309,4,0.7911988234644522
310,310,4,0.7380380519821956
311,311,4,0.7539062134367683
312,312,4,0.6689937714264882
313,313,1,1.69592246689917
314,314,1,0.7154682733114041
315,315,0,0.6187540818215594
316,316,0,0.8734405660527939
317,317,0,0.6488382190827418
318,318,4,0.6549932603086965
319,319,3,5.428794095506398
320,320,4,2.581140502764733
321,321,0,0.8329690529353709
322,322,4,0.7195715518745864
323,323,4,1.2760512097466952
324,324,2,0.7934273896564408
325,325,4,0.6533203120791843
326,326,0,1.6972926090830944
327,327,4,0.4446743839529092
328,328,4,0.5951639454797063
329,329,1,0.9173771191173391
330,330,2,1.560708135338875
331,331,4,0.6150542421051689
332,332,4,1.246823947926
333,333,0,0.8766686746102904
334,334,4,0.518382131508756
335,335,0,0.6676704568269461
336,336,4,0.691342926473957
337,337,0,0.7930205804982757
338,338,0,0.6902805020426467
339,339,0,0.8389173684247507
340,340,4,1.3658011502534528
341,341,0,0.6435616878933246
342,342,4,0.553382636141678
343,343,4,1.126859621110377
344,344,4,0.7655287488506695
345,345,1,0.6328820540170335
346,346,1,0.740339872457198
347,347,2,0.7639106167799538
348,348,4,0.6217687713490737
349,349,4,0.5144580168734165
350,350,4,0.9312783342044082
351,351,4,0.6175119004706724
352,352,4,0.40768200813853217
353,353,1,0.6331055713556335
354,354,0,0.7793489661261458
355,355,4,0.8324320315306248
356,356,4,0.8729648914069534
357,357,0,0.5934602894523011
358,358,4,1.120630454387688
359,359,1,0.8934705892156659
360,360,1,0.6445125212055433
361,361,1,0.9177621365076907
362,362,1,2.542647528732952
363,363,4,0.6050182757640458
364,364,4,0.8674867858291606
365,365,0,0.5124226418702414
366,366,0,0.7867302708843092
367,367,0,0.5863922813729598
368,368,1,0.9343420041864338
369,369,1,0.792957805617918
370,370,4,0.995983366479732
371,371,0,0.7455777154178935
372,372,0,0.8798432526842276
373,373,4,0.91574860465513
374,374,1,0.9998294726744635
375,375,0,0.5805920187391538
376,376,4,0.5784702995845102
377,377,0,0.714594767595187
378,378,0,0.6580871226599168
379,379,0,0.8557390128203832
380,380,0,0.7255884397687689
381,381,0,0.5913784886965129
382,382,0,0.6144707277518817
383,383,3,1.4918705950689664
384,384,3,1.643754889549782
385,385,4,0.5133225719241892
386,386,4,1.250037731245215
387,387,4,0.779452320968173
388,388,0,0.8331485311475815
389,389,3,1.659262379742112
390,390,4,0.7565655162194063
391,391,4,1.2679426197799102
392,392,4,0.7210062035682562
393,393,4,0.8275902230560285
394,394,1,2.9277973615964554
395,395,4,0.9418299753027974
396,396,3,2.174022558766935
397,397,4,0.6542987664567418
398,398,0,1.0550011958707886
399,399,0,1.3499787320458436
400,400,4,1.3964184782724847
401,401,0,0.7836933259591069
402,402,0,0.9510506757919213
403,403,4,0.5844267701933632
404,404,0,0.7738399626278863
405,405,2,1.5681593271920062
406,406,4,0.8154187108042651
407,407,0,0.5418070044250777
408,408,1,0.9622700493981617
409,409,1,0.6636991229750511
410,410,4,0.5022068992411038
411,411,1,0.6996363154902387
412,412,4,2.903721555485089
413,413,0,0.6674722775186004
414,414,4,0.9403307317440242
415,415,4,1.2007155761620565
416,416,4,0.9950340893780436
417,417,1,0.7595431383959994
418,418,4,1.2121489274878214
419,419,4,0.8940181881509707
420,420,1,1.0787413440557188
421,421,0,0.663289449142637
422,422,4,1.5497287782356
423,423,1,0.7482045900082096
424,424,0,0.9712630340045659
425,425,1,0.8762914313614127
426,426,0,1.1628044200722634
427,427,3,6.57664887905352
428,428,0,0.8659994152541213
429,429,3,1.6278156890668347
430,430,1,0.811502804350292
431,431,0,0.950768213830486
432,432,1,0.8687450483530552
433,433,0,0.6850540986538992
434,434,0,0.8370546368690186
435,435,0,0.9222106997440006
436,436,3,1.8009690327790848
437,437,4,0.9719625509310919
438,438,4,1.082530566769147
439,439,4,0.5678077273744687
440,440,4,1.0321536914022942
441,441,1,0.6712112482301759
442,442,2,0.9159207914173145
443,443,4,0.7996099304495088
444,444,4,0.5267118059697641
445,445,0,0.7423208232082747
446,446,0,0.8452023410965842
447,447,4,0.8176721133023765
448,448,4,0.60311699488622
449,449,0,1.0256713854366912
450,450,4,1.470859705585948
451,451,1,0.9623650964632088
452,452,4,0.8737025958534225
453,453,0,0.8780266332103369
454,454,2,1.4581115529214888
455,455,4,0.5894650090404705
456,456,4,0.9483728024875901
457,457,4,0.5722150624448763
458,458,4,1.6349354412808768
459,459,4,0.5498694259918415
460,460,4,0.9704468621675799
461,461,4,1.4060988560265817
462,462,4,0.5052571138229015
463,463,0,0.6520468692409974
464,464,0,0.7795338443626005
465,465,1,0.7221632057186572
466,466,4,0.5476371812714966
467,467,4,0.89485914862369
468,468,4,0.8530645222887061
469,469,4,0.7056705619678514
470,470,4,1.1061758309396426
471,471,3,2.204283118777635
472,472,1,1.0395318261667235
473,473,4,0.5955734212351564
474,474,4,0.4420746558332198
475,475,0,0.9661007065045958
476,476,4,0.7877264539333085
477,477,0,0.8252413444886922
478,478,4,0.6438905090532592
479,479,0,0.807108520780223
480,480,0,0.563315480137764
481,481,0,0.601994984479502
482,482,4,0.8097427509872545
483,483,4,0.7574754840299861
484,484,4,0.824442104531839
485,485,4,0.8465307289389498
486,486,4,0.9877099022181559
487,487,0,0.919118807730302
488,488,4,1.0755134435972453
489,489,2,1.886782509319124
490,490,4,0.683660461910056
491,491,4,0.49165545783874026
492,492,4,0.6223196535862409
493,493,4,0.8523356494161533
494,494,0,1.3393221418579437
495,495,0,0.8221609868738736
496,496,4,0.9905227444490126
497,497,4,0.83038297715701
498,498,1,1.323320329191589
499,499,4,0.7549370347245201
500,500,4,0.5655775729353423
501,501,0,0.8236514886024487
502,502,0,0.824405484340621
503,503,0,0.5989287576625041
504,504,4,0.9032113603038043
505,505,4,0.7485976443752554
506,506,2,1.6402707872056217
507,507,1,0.8283899677600618
508,508,4,0.7070532572562145
509,509,1,1.2689104337608041
510,510,4,0.7608888695167666
511,511,0,0.648039690306606
512,512,1,0.7082034311401862
513,513,4,1.2657001128056335
514,514,1,0.819757848260572
515,515,4,0.6624681017740224
516,516,0,0.591163254230553
517,517,0,0.9274880450604719
518,518,4,0.839322419906824
519,519,4,0.9451781152633006
520,520,4,0.8672719118917358
521,521,4,0.6042111122844702
522,522,0,0.7143894454509603
523,523,0,1.1016869224428705
524,524,1,1.1769959466117654
525,525,0,1.071744178953587
526,526,0,0.9830715756896198
527,527,0,0.7113611034441407
528,528,4,1.0085614610819638
529,529,0,0.569164025799097
530,530,0,0.6962428943214863
531,531,4,1.4680555294115747
532,532,1,0.8481934861072845
533,533,4,0.7406179826082889
534,534,4,0.5632973317385137
535,535,4,0.6070445982031599
536,536,4,0.835116156378139
537,537,4,0.667072977373077
538,538,2,0.782611144663452
539,539,1,0.5848338184984714
540,540,4,1.9231779371978988
541,541,4,1.0641870400189668
542,542,4,0.5182698562642545
543,543,4,0.7041143634253081
544,544,4,0.9031155032453844
545,545,4,1.1865868662821941
546,546,4,0.8873597442230343
547,547,4,0.6993068935017358
548,548,4,0.9358199172118317
549,549,1,0.7703760765147198
550,550,4,0.6681888551962581
551,551,4,0.8151268172795224
552,552,4,0.6808442192922902
553,553,0,0.6412996510036191
554,554,0,0.8776384641708752
555,555,4,0.6606790300001519
556,556,4,2.352894773595033
557,557,0,0.7388073504242229
558,558,4,0.5414900623582549
559,559,0,0.8016158868516884
560,560,4,1.039655544004975
561,561,4,0.680708054757684
562,562,0,1.626828215824541
563,563,3,2.3604971085075945
564,564,4,0.7237079376341602
565,565,3,1.821057248193385
566,566,4,0.4858253769713847
567,567,2,1.6378117268342984
568,568,4,0.9338605450942102
569,569,4,0.9285544158808754
570,570,4,0.7240620622790899
571,571,0,0.5979285111316829
572,572,4,0.7341687097692396
573,573,1,0.7807607074447068
574,574,1,1.163673017997065
575,575,4,0.8656797919083297
576,576,0,0.6846064045848438
577,577,4,0.5442538014296135
578,578,4,1.101348812027768
579,579,4,1.059028071634427
580,580,0,0.5944758920491868
581,581,4,1.3453896780490937
582,582,0,0.7505076230498363
583,583,0,0.6881997354529568
584,584,4,0.8289392940845933
585,585,0,0.5860955882757337
586,586,0,0.7415145142117705
587,587,0,0.8862828903592515
588,588,4,0.8080133111363844
589,589,4,1.2509033191921741
590,590,4,0.7869782869812572
591,591,0,1.0095920240549914
592,592,0,0.7903458220750795
593,593,1,1.4490863865122219
594,594,4,1.0153213450171823
595,595,0,0.9178461643885593
596,596,0,0.8143573380892535
597,597,0,0.7606777346267434
598,598,0,0.9664684507391367
599,599,0,1.0740361577678341
600,600,4,1.0692302021201472
601,601,0,0.8694276740522364
602,602,0,0.9336342615355105
603,603,4,4.970294716483399
604,604,4,0.5907711568365162
605,605,4,0.7104722250788881
606,606,4,0.6069441709078974
607,607,1,0.7195902342735476
608,608,0,0.7769857787472864
609,609,0,0.9086906065903988
610,610,1,0.5892751184347577
611,611,4,0.7413990906477629
612,612,1,0.6819952119333184
613,613,1,1.4214258018400234
614,614,1,0.7705678452549769
615,615,2,1.4140912931451337
616,616,0,0.772731526587362
617,617,1,0.8222543058589986
618,618,4,0.7590381766992864
619,619,4,0.8571511892053787
620,620,0,0.4848211986255462
621,621,0,0.6311125709602947
622,622,1,0.655985279780262
623,623,1,0.903933580023297
624,624,0,0.7088424810540189
625,625,0,0.6244671880917689
626,626,0,0.8267815565544534
627,627,1,0.8767222069588508
628,628,1,0.7749455381519889
629,629,4,0.7223632629338582
630,630,1,0.9621654689903599
631,631,0,1.0647116454495034
632,632,0,0.6129954891383173
633,633,1,1.1134616922744445
634,634,0,0.6233786085146015
635,635,0,0.8478438626605826
636,636,4,0.9240816058753465
637,637,1,0.8842757804660445
638,638,4,1.71729814970514
639,639,0,1.0985071647307119
640,640,1,0.8569740319999862
641,641,0,1.0280953992645505
642,642,0,0.8260755857213543
643,643,0,1.2209593696396073
644,644,0,0.7405490281548264
645,645,0,0.5491887841948486
646,646,4,0.9144869510855806
647,647,3,1.803241977460423
648,648,4,0.821346431059998
649,649,0,1.1007900782366178
650,650,1,0.7528955574828616
651,651,4,1.5772773124412565
652,652,4,0.9467056186947287
653,653,0,0.6427417628277883
654,654,0,1.0497318415384664
655,655,2,0.7861435011446125
656,656,0,0.7144491536022242
657,657,0,1.6952583864266964
658,658,4,0.6915871919099449
659,659,4,0.5890427225379946
660,660,4,0.8760055750725548
661,661,4,0.5888081082645477
662,662,4,1.3677246938995815
663,663,4,0.5347968768877184
664,664,0,0.7074677794903173
665,665,2,2.302655809380237
666,666,2,1.7256216995659364
667,667,0,1.165436170418005
668,668,2,0.6914176613153035
669,669,4,0.907872066678268
670,670,1,1.0408592529866396
671,671,2,1.848120153079715
672,672,0,0.6697784867673872
673,673,4,1.1099166819195114
674,674,2,0.8981816056989169
675,675,4,0.9584381698827105
676,676,1,0.8661224310576453
677,677,1,1.3194743670633633
678,678,4,0.7214329848207613
679,679,1,0.7650928033326528
680,680,1,1.0934564987514725
681,681,2,0.9477852056450721
682,682,0,0.782885566480174
683,683,0,0.8839199823733299
684,684,0,0.6220127941890595
685,685,4,0.5822183758205741
686,686,4,0.6851775537178001
687,687,4,1.9050553573032687
688,688,4,0.6432425559351878
689,689,4,0.3951710418313726
690,690,1,0.7343428531244598
691,691,4,1.101523738009566
692,692,4,0.8453044084518055
693,693,0,0.6194053447593239
694,694,4,1.6631829877501108
695,695,0,0.9262901137265913
696,696,1,0.9078571100714025
697,697,0,0.7897047049362026
698,698,4,0.6967074085937222
699,699,0,0.6713106975889697
700,700,0,1.056964725021865
701,701,4,1.7057079192151092
702,702,4,1.3403391357813008
703,703,0,0.7787386627090316
704,704,1,1.5408601410709821
705,705,0,0.8125442560912355
706,706,3,1.5323141187243272
707,707,3,1.2728077590780889
708,708,0,0.6505333237844099
709,709,0,0.8541708085568585
710,710,0,0.6746845289957184
711,711,0,0.7928774780445677
712,712,0,1.255207333296872
713,713,2,2.50726461884523
714,714,4,0.7036039586520718
715,715,4,0.8225070608938149
716,716,3,1.4914336655205143
717,717,2,1.518458096357754
718,718,2,1.5477349557194644
719,719,0,0.5655069481581048
720,720,0,2.5577668524987764
721,721,4,1.3400245201027716
722,722,4,1.0790961782338038
723,723,2,0.9077430523383934
724,724,2,0.9071725656609936
725,725,0,0.8069508591886384
726,726,4,1.2013143572466174
727,727,0,0.6424756769521875
728,728,4,0.6193113389377439
729,729,4,1.045260869695789
730,730,0,0.6902811794537992
731,731,0,0.8495589278866827
732,732,0,1.1140306167434517
733,733,4,1.049296560523151
734,734,4,0.9442745546696546
735,735,0,0.6867656226388354
736,736,4,0.8524471917771995
737,737,4,0.8801341401861539
738,738,4,0.7927185271087761
739,739,4,0.5552819389873095
740,740,4,0.9078877209068893
741,741,1,0.707439900377906
742,742,2,0.9234624864884957
743,743,0,0.75769882444179
744,744,0,0.6964670980538479
745,745,4,0.6425128551277048
746,746,4,0.8930134854482674
747,747,4,0.7771893408632105
748,748,0,0.5771345628768617
749,749,1,0.653550613489581
750,750,0,0.7448818985783294
751,751,1,0.8563029340869062
752,752,1,0.8719642261554703
753,753,1,0.4714194949221713
754,754,0,0.9020461744515254
755,755,0,0.8754295869574563
756,756,0,0.8098643331988882
757,757,4,1.1273625605369606
758,758,0,0.7288563888710343
759,759,1,0.6568418550196068
760,760,3,1.4682239776018882
761,761,4,1.3255965583751594
762,762,1,0.7352079699472934
763,763,0,0.7414500365820488
764,764,1,1.6299606526953099
765,765,0,0.698050877088604
766,766,4,1.2100768379341023
767,767,0,0.8245205774109509
768,768,0,1.1943369073797634
769,769,0,1.0910253480069212
770,770,1,0.9627724913241771
771,771,0,1.0439306388980534
772,772,4,1.874300415182207
773,773,0,0.6620165411134252
774,774,0,1.0276990395033798
775,775,0,1.1840550786392574
776,776,3,1.752128960975084
777,777,3,1.455106269148984
778,778,0,0.9015034313695831
779,779,0,0.9991757680948847
780,780,0,1.0376104024101667
781,781,4,1.3709497057849604
782,782,0,0.8348198930862387
783,783,0,0.6659853126407389
784,784,0,0.968769479244241
785,785,0,0.6724021099236177
786,786,0,0.6448580619800195
787,787,0,1.1982019939634545
788,788,0,0.7211883199308788
789,789,4,0.8632177921196987
790,790,0,0.8794189536540479
791,791,1,0.9683314083769514
792,792,1,0.7104716893126825
793,793,4,0.9413344228346672
794,794,1,0.7153895820098162
795,795,0,0.7824827794523145
796,796,0,1.0409038324295323
797,797,4,0.9606180218616022
