0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Fake
0.242315,0.361007,0.562822,0.502284,0.553178,0.560275,0.778322,0.727672,0.771481,0.374686,0.284557,0.425697,-0.311606,-0.382202,-0.419509,0.984027,1.31097,1.45754,1.2886,1.55155,1.48084,1.28718,1.5341,1.35882,1.03798,1.39821,1.02499,1.15182,1.20381,0.662691,0
0.750926,0.792871,1.12846,0.980004,0.847369,0.986982,0.883542,0.925559,0.837533,0.348077,0.12907,0.135665,-1.0425,-1.32388,-1.38909,0.628563,0.98776,0.846854,0.901087,1.25069,1.10331,0.677534,1.13534,0.947799,0.45169,0.648733,0.829553,-0.164702,-0.264495,-0.0795067,0
0.246572,0.268322,0.403185,0.187969,0.486548,0.383219,0.083355,0.119219,0.244873,-0.296873,-0.113619,-0.08235,-0.285965,-0.282548,-0.428543,-0.0668696,0.0952706,-0.00797554,0.392595,0.340898,0.13922,0.0356886,0.156042,-0.106078,0.0733024,-0.266484,-0.161085,-0.18764,-0.284723,-0.164499,0
0.197792,0.0297081,0.13928,0.317778,0.442829,0.469034,0.201142,0.350263,0.310149,0.163355,0.419466,0.0657805,-0.09839,-0.208634,-0.395912,0.117537,-0.169354,-0.0563333,0.525849,0.599072,0.384088,0.65074,0.425129,0.214706,0.0820192,0.549623,0.297349,0.334762,0.437638,-0.523122,0
-0.115836,-0.0677473,0.125886,0.289887,0.472505,0.230563,0.761388,0.632293,0.504197,0.280623,0.280654,0.406896,-0.00597882,0.0720043,0.486751,-0.424957,-0.456097,0.12819,0.437621,0.199773,0.650318,0.903122,0.544046,0.838188,0.460024,0.527924,0.615812,0.665839,0.461832,0.272339,0
-0.0791507,-0.545512,-0.258143,-0.844975,-0.650395,-1.27006,-0.542484,-0.736117,-0.975408,0.391264,-0.201715,0.0526263,0.440052,0.486151,0.422619,0.154362,0.0168071,0.418447,0.00051766,-0.265389,0.132392,0.309288,-0.200247,0.247812,-0.534198,0.117543,-0.156042,0.516119,0.644117,1.0921,0
-0.179357,-0.314087,-0.318099,-0.776223,-0.607865,-0.871698,-0.553328,-0.637168,-0.911035,0.462437,-0.178627,-0.227597,0.407627,0.558053,0.27639,0.0948501,-0.16748,0.114314,-0.0542615,-0.141287,0.0724097,-0.20603,-0.190494,0.190552,-0.58318,0.108542,-0.0142413,0.160133,0.69092,1.06489,0
0.0743294,-0.116579,-0.0484209,-0.0231888,-0.0661368,-0.273703,0.365156,-0.0158293,-0.387428,0.519439,0.110069,0.287591,0.0167077,0.108845,0.258689,0.0750516,-0.00381911,0.432873,-0.0587058,-0.248096,0.221485,0.049701,-0.268961,0.488599,-0.360387,0.0481138,0.162073,0.181658,0.50115,1.29505,0
-0.238169,-0.451423,-0.342676,-0.501496,-0.765678,-0.218283,0.206054,-0.0666195,-0.141906,0.421635,-0.102937,-0.0637903,0.131819,0.170548,-0.141733,-0.247099,-0.478863,-0.0513626,-0.446655,-0.554317,0.04908,-0.524736,-0.356871,0.240077,-0.709777,-0.216851,-0.0926659,-0.0183833,0.223687,0.700854,0
-0.0657406,-0.213484,-0.170713,-0.583649,-0.167577,-0.281138,0.219907,0.0404029,-0.180107,0.0814969,-0.0374787,0.068946,0.302269,0.312927,-0.0736415,-0.127192,-0.207748,0.182282,-0.363883,-0.542847,0.0402894,-0.348797,-0.0554644,0.297932,-0.520015,-0.0092031,-0.0724822,0.261479,0.137946,0.896756,0
0.0962869,0.170347,0.380045,0.256708,0.116677,0.320151,-0.845233,-0.509299,-0.52859,-0.773037,-0.388647,-0.44836,0.258692,0.235618,0.199721,0.774497,0.574706,0.593979,-0.171046,0.107359,0.082434,-0.289944,-0.499523,0.166499,-0.0697992,-0.592427,0.0417997,0.479232,0.0739767,0.518585,0
0.237831,0.0827795,0.422199,0.257692,0.364002,-0.0352352,-0.336052,-0.2712,-0.153906,0.309812,-0.000419267,0.222901,-0.0350134,0.0814891,0.257473,0.241516,0.442595,0.31539,-0.308523,-0.164707,-0.0269919,0.0128807,-0.46361,-0.0651041,0.117125,-0.471092,-0.109284,0.328627,-0.127786,-0.00554275,0
-0.367947,-0.479695,-0.167872,0.236748,-0.0724088,0.10089,0.479201,0.56984,0.670252,0.214943,0.235278,0.1009,-0.247495,-0.2794,-0.496498,-0.392662,0.153879,-0.21475,0.12535,0.121735,0.192157,-0.183453,0.0318525,0.0994718,-0.151383,-0.0171497,-0.190585,0.0407222,0.131871,-0.140259,0
-0.314484,-0.380066,-0.028639,0.176876,0.45845,0.105296,0.715727,0.54406,0.40217,0.22355,0.175683,0.255608,-0.34865,-0.364988,-0.398656,-0.217932,-0.182432,-0.135372,0.629221,0.470075,0.563453,0.440571,0.503709,0.246672,0.19804,0.0856581,0.273807,-0.0776451,-0.289698,-0.405397,0
-0.177259,-0.226799,-0.0500953,0.0933728,-0.344347,0.120414,-0.127019,-0.227202,-0.319778,0.157711,-0.163437,-0.246978,0.267196,0.176514,0.0882959,0.0663522,0.269815,0.104943,0.187717,-0.152745,0.171968,-0.190559,-0.324054,-0.141459,-0.344975,-0.35745,-0.0810357,0.224699,0.156865,0.160219,0
0.131405,0.557308,0.339364,0.2392,0.336098,0.159204,0.424547,0.120428,0.313563,0.363536,0.0994553,0.516102,0.420036,0.304419,0.601327,0.383731,0.0538498,0.379598,0.112489,0.328758,0.265805,-0.0215481,0.0209182,-0.0555548,0.211142,-0.288961,0.44016,-0.0214989,0.196028,-0.23346,0
-0.887077,-0.0162721,-1.54977,-1.85921,-1.08366,-0.605031,0.612877,-0.671238,-0.534696,-2.80552,-0.613488,-1.19613,0.115056,-1.05141,-1.72253,-0.421,-0.432752,-0.362819,0.275778,0.744085,0.368177,0.455808,0.942957,0.35997,0.533143,0.219031,0.459197,0.167433,0.456428,0.116761,0
0.0765255,-0.196722,-0.122964,0.0309838,-0.122667,0.0097418,-0.174459,-0.0539202,-0.0942239,-0.111106,-0.287147,-0.237782,0.115889,0.116172,0.0526346,0.0573385,-0.222159,-0.310786,0.00367726,-0.128749,-0.257585,-0.599785,-0.0200897,-0.448208,-0.205076,-0.446136,-0.106914,-0.567943,-0.349099,-0.314194,0
-0.106756,0.267248,0.295162,0.274623,0.237821,0.0650245,0.679715,0.452669,0.574094,0.277633,0.369895,0.621015,0.0460535,0.0457105,0.291007,-0.17161,-0.223887,0.100636,0.51083,0.559443,0.339575,0.335115,0.544953,0.420564,0.134372,0.188944,0.356551,-0.322574,0.125122,-0.34974,0
0.330953,0.100251,0.318769,0.448954,0.358012,0.629636,0.599798,0.926335,0.895659,0.116025,0.217646,0.229886,-0.881088,-0.730751,-0.844887,0.813766,0.431834,0.558856,0.942206,0.987423,0.794199,0.54696,0.866077,0.721927,-0.17566,-0.504277,0.148507,-1.05533,-0.893917,-0.998364,0
-0.356283,-0.0655853,-0.0529181,0.153803,-0.152877,-0.513063,-0.303265,1.09774,0.34777,-0.982618,0.128524,0.0451714,0.239375,-0.207188,0.102336,0.288792,0.162427,0.607535,0.600743,0.498758,-0.0301155,1.40597,1.0007,-0.00689752,1.18299,-0.668534,0.87845,1.06784,0.0407594,0.235609,0
-0.36526,0.0710585,-0.369814,-0.629221,0.404628,0.218401,-0.12962,0.192705,-0.42553,0.335803,-0.628886,-0.155709,0.105468,-0.0172774,-0.0985788,-0.0805234,-0.34426,0.236211,0.0730059,-0.359565,-0.101644,0.0250457,-0.836472,-0.484442,0.310235,-0.743049,0.0405781,0.456256,0.778271,-0.0368082,0
-0.028345,-0.212157,-0.0704142,-0.162579,-0.208524,0.0201601,-0.126871,0.347389,0.233727,-0.275293,-0.00195428,-0.118969,-0.185738,-0.0251815,-0.155289,0.100599,-0.292057,-0.226231,-0.254666,-0.143016,-0.495033,-0.344195,-0.168761,-0.605639,-0.173404,-0.40201,-0.205666,-0.225361,-0.732263,-0.350332,0
-0.0960376,-0.18551,-0.592086,0.456981,0.436418,-0.0871439,1.1531,0.826702,-0.704178,0.207004,-0.104009,0.483184,0.0466291,-0.1533,0.276392,-0.464031,-0.848004,-0.498307,-0.116359,-0.28766,-0.347159,-0.252745,-0.327025,-0.177084,-0.711578,-0.860922,-0.455117,-0.856817,-0.333629,-0.198459,0
-0.924423,-1.5995,-1.83769,0.515721,0.271834,0.386137,0.696988,0.964344,0.890866,-0.271674,-0.363843,-0.343131,-0.39713,-0.308118,-0.515902,-3.12371,-4.05215,-3.4499,-1.69939,-3.75432,-2.64758,-2.23606,-3.23352,-2.39074,-3.5576,-2.67895,-1.69804,-2.45223,-2.43315,-1.53001,0
0.176736,0.0466713,0.0194126,0.198982,0.19753,-0.323047,0.770046,0.320424,0.302963,0.208224,-0.243519,0.536536,0.310116,0.0262979,0.371701,-0.487363,-0.213041,-0.490085,0.00928878,0.134952,0.247506,0.497289,0.330584,-0.0511977,0.00550569,-0.252504,0.101929,0.206068,0.258171,0.22125,0
-0.140242,-1.04412,-1.70741,0.59616,0.689684,0.693082,1.81497,1.71729,1.528,0.235157,-0.0402235,0.0237027,-0.61442,-0.714901,-0.892277,-2.93627,-2.42657,-2.72726,-1.09414,-0.971655,-1.00076,-0.580518,-0.202011,-0.342268,-1.6269,-0.071581,-0.511699,-1.1743,-0.868606,-0.72698,0
-0.101847,-0.162487,-0.338639,-0.295347,-0.334183,-0.213406,-0.0645514,0.502575,0.0894681,0.333793,0.414909,0.181788,-0.0197872,0.00729168,-0.0861118,-0.254423,-0.0520222,-0.0815425,-0.0600674,-0.0444191,-0.165827,0.116889,0.137679,0.198791,-0.19212,0.350768,0.28344,0.150141,0.622066,0.351128,0
-0.0983928,-0.167888,-0.336601,-0.0875317,-0.0133568,-0.149343,0.0305529,0.21121,0.0561102,0.0221353,0.222641,-0.0269942,-0.132081,-0.0117451,-0.201253,0.0794778,-0.0443124,0.0120369,0.183376,-0.00757278,-0.264032,0.16607,0.315282,0.0374908,-0.231624,0.368026,0.0763361,-0.111033,-0.0873788,-0.0563723,0
-0.202552,-0.338643,-0.728027,-0.126644,-0.598427,-0.196804,0.402342,0.213206,0.103876,-0.11501,0.0601089,-0.148782,0.0250829,0.0618054,0.431042,-0.430352,0.177609,-0.0381303,0.258534,0.26053,0.330292,0.451023,-0.330772,-0.0540421,1.30054,0.333321,0.433429,0.383891,0.69307,-0.10603,0
-0.576431,-0.530254,-0.426408,-0.25946,-0.513883,0.0576142,-0.254586,0.0947753,-0.200078,0.456128,0.0698522,0.376598,0.036788,-0.250398,-0.238407,-0.272248,-0.767513,-0.0618797,0.085297,-0.156188,0.214755,0.114838,0.0210143,0.0735807,0.617429,-0.223058,0.0718947,-0.193598,0.300419,0.107652,0
-0.19027,-0.311352,-0.525691,-0.294785,-0.26046,-0.137928,0.167879,0.431726,0.312459,0.251354,0.669818,0.154551,0.0720517,0.0683507,0.190135,0.267705,-0.0390079,0.33494,0.585404,0.51199,0.531858,0.744334,0.674756,0.716458,0.636937,0.744491,0.769165,-0.20065,0.285597,0.207643,0
-0.0671041,0.108831,0.111577,0.0299992,0.0256715,0.178811,0.172251,-0.0123944,0.231015,0.116931,0.158019,0.253131,0.414649,0.391423,0.604105,0.115624,0.258685,0.281149,0.413894,0.520541,0.410164,0.28106,0.2457,0.254005,0.368018,0.637077,0.100485,0.285113,0.0964393,-0.353324,0
-0.0379276,-0.0280588,0.269285,-0.504365,-0.565819,-0.334813,-0.168184,-0.374628,-0.144529,0.300789,0.165561,0.332876,-0.00644766,0.119721,0.422123,-0.0186355,0.257599,0.33444,-0.420748,-0.377995,-0.332544,-0.477553,-0.528907,-0.215927,-0.278265,-0.343101,-0.207065,0.0805829,-0.0165102,-0.69075,0
-0.0328673,0.0798024,-0.0534201,-0.249483,-0.149233,-0.0606793,-0.340674,-0.126683,-0.203471,-0.294842,-0.0198514,-0.198252,-0.0689543,0.0621597,-0.011314,0.187004,0.346877,0.173095,-0.0629047,-0.119312,-0.389356,-0.666016,-0.492615,-0.55842,-0.339707,-0.0590394,-0.0860573,-0.0996807,-0.340644,-0.398281,0
0.195533,0.054094,0.092481,0.871482,0.282501,-0.227701,0.588927,-0.209338,-0.318097,0.0937853,0.0215748,0.147567,-0.13843,0.00290327,0.285041,0.4145,0.210347,0.510004,0.660217,0.377033,-0.0688642,0.546406,0.232378,0.230518,0.302718,-0.0631674,0.543872,0.0252933,0.459303,0.249837,0
-0.418636,-0.630337,-0.677963,-1.18844,-1.22269,-0.871445,-1.04834,-0.818845,-0.874227,1.30612,1.3219,1.23174,0.383888,0.404277,0.209054,-0.275642,-0.368995,-0.523065,-0.277307,-0.0468442,-0.690608,1.03312,0.230174,0.350909,0.174511,0.482875,0.321059,-0.185777,0.34712,0.233425,0
0.117783,0.171406,0.423941,0.270891,0.222739,-0.00661972,-0.0972393,-0.281432,0.0994318,0.498138,0.127452,0.728802,0.200102,0.0705191,0.490572,0.0117773,-0.13969,-0.0600211,-0.045795,0.000623438,-0.185152,0.101576,0.211959,-0.0850557,0.208695,0.163385,0.232755,0.430137,0.198018,0.0315766,0
0.453521,0.403052,0.418361,0.164175,0.0359787,0.328868,-0.261753,-0.1399,-0.198869,-0.375281,-0.263128,-0.331799,0.119895,0.36003,0.225413,0.702512,0.357031,0.422939,-0.174562,-0.0742377,-0.452873,-1.54474,-0.871489,-1.00335,-0.531611,-0.864528,-0.899504,-0.0467172,-0.760387,0.0370663,0
-0.379218,-0.2079,0.9207,0.585662,0.659012,-0.984665,-1.00019,-1.4616,-0.186924,0.109219,0.426616,0.152112,0.8261,0.80633,-0.102191,0.579064,1.69058,0.575136,0.606028,0.905722,-0.15415,0.605125,0.689594,0.352789,1.58579,1.05484,0.818443,1.51452,1.27415,-1.34055,0
0.150663,0.0327162,0.0177982,0.0285902,-0.137734,0.301313,-0.570227,-0.214929,-0.0315651,-0.437175,-0.34124,-0.289176,0.126565,0.0526939,0.0397755,0.332154,-0.146608,0.0951946,-0.746321,-0.458248,-0.650876,-1.62745,-1.06319,-0.984753,-0.592877,-1.2407,-1.18317,-0.215967,-1.07752,-0.401551,0
0.564548,0.810461,1.05109,1.0811,1.25382,1.09279,0.975634,0.962057,0.877242,-0.156923,-0.153738,0.214601,-1.26545,-1.35015,-1.2671,0.548904,0.478135,0.53801,1.03483,0.943761,0.700479,0.523045,0.382524,0.306834,-0.0308754,-0.681192,0.0790761,-1.3551,-0.863386,-1.39592,0
0.294092,0.385742,0.269694,0.0274456,0.3138,0.283128,0.0959253,0.108667,0.0309187,0.123058,0.0675896,0.27912,0.0313103,0.121255,-0.0966543,0.273023,0.204184,0.404377,0.250527,0.265899,0.363583,0.375458,0.194607,0.479753,0.151226,0.494176,0.405493,-0.164669,0.113816,0.0511575,0
-0.0547771,0.263377,-0.165758,0.159911,-0.00461816,0.105809,0.230031,0.381189,0.139624,-0.406599,-0.0453592,0.139347,0.273209,0.226609,-0.0263872,0.106064,0.392417,0.258446,-0.184977,0.117485,0.299069,1.18194,0.251475,0.151804,1.06958,-0.157454,0.174185,0.702474,0.374347,-1.08701,0
-0.164476,-0.00249388,-0.242849,-0.15395,-0.340571,0.0614682,0.0550265,0.0964837,-0.108158,-0.139488,-0.0798582,-0.0493646,0.0572966,0.13947,-0.087264,0.223861,0.123459,-0.00738363,0.220773,0.290732,0.264159,-0.0241512,0.0700378,-0.0345581,0.00926523,-0.200888,-0.155515,0.156182,-0.0972793,-0.268492,0
-0.223267,-0.129822,0.248825,0.0684441,0.0739044,-0.0935922,0.0357959,-0.127478,-0.25858,-0.109173,-0.262513,0.313969,0.280058,0.0519467,0.0771915,0.271917,0.0248139,0.135669,0.0481561,0.0317782,-0.0636191,-0.247728,-0.422494,-0.376467,0.112277,-0.57431,-0.0775742,0.133256,-0.0771833,-0.155108,0
0.0536055,0.162499,-0.0108838,-0.223924,-0.205557,0.0618193,-0.476016,-0.452935,-0.531312,-0.481783,-0.290556,-0.405237,-0.0120179,0.142189,0.0883235,0.195553,-0.0438061,-0.0459201,-0.14516,-0.153337,-0.467067,-0.0756709,-0.206009,-0.286499,-0.194201,-0.261197,-0.16547,-0.0286924,-0.276455,-0.109587,0
-0.0534264,0.0295818,0.169561,0.0464991,0.10104,0.121399,-0.0649225,-0.270942,-0.376794,0.146051,0.123433,0.0495184,0.191136,0.28623,0.398025,-0.0853436,-0.23089,0.204774,0.325049,0.380997,0.289619,0.281359,0.319039,0.478421,0.812605,0.513537,0.588175,0.436615,0.846571,-0.0337709,0
-0.221942,-0.313445,-0.633027,0.0295193,-0.112412,-0.149698,0.288079,0.514679,0.325116,0.0245635,0.172432,-0.0398935,-0.191285,-0.25072,-0.260651,-0.547498,-0.379201,-0.300265,0.513213,0.16023,0.218271,0.19754,0.433998,-0.0226109,0.15767,0.194641,0.282254,-0.503008,0.123681,0.0525846,0
-0.392765,-0.220874,-0.0167872,-0.336909,-0.0251871,0.197946,-0.218393,0.000367363,0.0611814,-0.49259,-0.359618,-0.0230344,-0.0349376,-0.232704,-0.141335,0.110978,-0.0782558,0.201607,0.273433,0.513594,0.401314,0.257813,0.57553,0.451487,-0.273287,0.124599,0.0586143,0.58209,0.312493,0.206806,0
-0.0618976,0.125293,0.116765,0.0573732,0.0833262,0.429384,0.473151,0.672851,0.721514,0.080669,0.180701,0.0852983,-0.157674,-0.248173,-0.133201,0.0516,-0.023524,-0.0495856,0.334999,0.25405,0.338727,0.00371561,0.280807,0.181997,-0.366003,0.110746,-0.313548,-0.25408,-0.413549,-0.4787,0
-0.24627,-0.147809,0.243166,0.299549,0.301792,0.369228,0.367836,0.395873,0.46016,-0.139482,0.0682258,0.15122,-0.295685,-0.11351,-0.102692,0.0173389,0.184408,0.201047,0.607714,0.716731,0.4022,0.582672,0.622127,0.309703,0.450641,0.588037,0.339664,0.0385914,0.0114383,-0.12934,0
0.15383,0.210653,0.177548,0.35466,0.159878,0.408908,0.321414,0.443128,0.478649,0.408103,0.542258,0.399731,-0.0025306,0.078959,-0.105252,0.230618,0.134231,0.150329,0.0809003,0.0174546,0.130785,0.1805,0.108185,0.138735,-0.476309,-0.0601149,0.0607698,-0.405368,-0.589929,-0.162639,0
-0.0607059,0.0779595,0.243837,0.346292,0.340894,0.264484,0.905459,0.727059,0.622344,0.348594,0.393429,0.438225,-0.314238,-0.323513,-0.244496,-0.145912,-0.125591,0.27173,0.269678,0.370365,0.429511,0.10374,0.260437,0.0769684,-0.271185,-0.323161,0.00312855,-0.479701,-0.502301,-0.528618,0
-0.246316,-0.16676,-0.201002,-0.285432,0.00449802,0.177673,-0.0453481,0.164531,0.286136,0.007519,0.307068,0.132811,-0.0498826,-0.0721228,-0.125431,-0.178426,-0.185275,-0.167213,0.323818,0.308888,0.0493185,0.198069,0.687471,0.0247131,0.148274,0.277513,0.0558066,0.133377,-0.0909806,-0.185395,0
0.0116369,-0.02644,0.271951,-0.115065,-0.0840247,0.0344029,0.335965,-0.0186321,0.232577,0.603194,0.194881,0.577766,-0.101444,-0.132449,0.026783,0.0923697,-0.235878,0.70072,-0.0822356,-0.211039,0.446996,0.202205,0.105831,0.445509,0.274804,0.294723,0.306971,-0.0541601,0.0603179,0.138374,0
-0.338019,-0.0770853,0.313923,-0.0487522,-0.58395,-0.0433353,-0.0733227,-0.121729,0.369507,0.169688,0.487074,-0.0909463,-0.314491,-0.604801,0.0857684,-0.0784,-0.24174,-0.272334,0.154659,-0.155615,-0.048812,-0.211733,0.32102,-0.0731282,-0.297861,0.0501802,-0.183825,-0.374763,-0.446787,-0.259307,0
0.00988186,0.122636,0.406951,0.191084,0.230197,0.260758,0.534567,0.605812,0.641841,0.363229,0.260433,0.371941,-0.423186,-0.424415,-0.15058,0.232943,0.143861,0.630194,0.48599,0.50123,0.504816,0.579205,0.400302,0.343802,0.159593,0.251344,0.67654,-0.324077,0.177224,-0.231695,0
-0.0674061,0.0441275,-0.0212188,0.272074,0.122131,0.287377,0.465396,0.633018,0.512487,0.589362,0.768318,0.47909,-0.13158,-0.123711,-0.251479,0.0422459,0.00274574,0.109358,0.628747,0.740146,0.767077,0.377613,0.764226,0.527262,0.125462,0.482375,0.367184,-0.0510152,-0.25411,0.135226,0
-0.0223624,0.147099,0.270244,0.206972,0.261096,0.0369672,0.311878,-0.0427383,0.0497257,-0.0265013,-0.0215588,0.339348,0.241324,0.185306,0.155279,0.390783,0.188006,0.263677,-0.0372408,0.20207,-0.175142,-0.334411,-0.237493,-0.49235,-0.277411,-0.405153,-0.18807,0.136962,-0.0176788,-0.109781,0
-0.162315,-0.128288,-0.340885,0.254609,0.0634536,0.243724,0.48784,0.602745,0.544346,0.412859,0.804355,0.545605,-0.0825338,-0.0968331,-0.23281,-0.444348,-0.637948,-0.6099,0.520146,0.319276,0.403111,0.143595,0.541458,0.0783878,-0.322603,0.0577036,-0.150649,-0.354509,-0.338143,-0.349677,0
-1.52626,-1.64567,-2.01567,-0.317215,-0.135182,-0.385048,1.15043,0.949013,0.998581,1.40267,1.50643,1.57788,-0.475756,-0.847683,-0.849632,-3.99239,-4.04676,-4.20456,-1.54869,-1.92158,-1.93026,-0.3974,-0.550365,-1.04249,-1.03677,-0.700672,-0.553951,-1.49069,0.328453,-0.315582,0
0.454574,0.686839,0.572409,0.644042,0.948615,0.786731,0.430757,-0.0137386,0.202505,0.676419,0.551329,0.41314,0.969084,1.09182,0.755021,0.354754,-0.0121856,-0.0374475,0.764028,1.11341,0.251406,0.498843,1.14231,0.509853,0.555568,1.30277,0.634438,1.04928,0.907416,0.7571,0
-0.573659,-0.621525,-0.28837,-0.694777,0.0126344,-0.197016,-0.471584,-0.885055,-0.847581,-0.43955,0.0130295,0.365497,-0.101909,0.0847829,0.177435,-0.0973004,0.223852,0.485627,0.182293,0.411662,0.0391086,0.794738,0.120475,0.0625785,0.867619,-0.00668863,0.382749,0.48492,-0.360357,-0.112493,0
-0.312518,-0.40372,-0.317546,-0.301982,-0.602883,-0.28847,-0.674513,-0.472293,-0.409266,-0.774291,-0.58927,-0.807458,0.930746,1.13777,1.06065,0.0423297,-0.199245,0.0335861,-0.12632,-0.0779689,-0.0133591,-0.657106,-0.596417,-0.523824,-1.43845,-0.864733,-0.732035,0.487676,0.715388,0.702195,0
-0.214011,-0.0936302,0.0235729,-0.0820643,0.474175,0.150721,0.198801,0.276883,0.379288,0.13512,0.0688048,0.350803,0.182366,0.12262,0.0256217,-0.224806,-0.464645,-0.108378,0.403442,0.287725,0.196933,0.426624,0.449319,0.152102,0.254289,0.303369,0.204397,-0.277493,-0.119293,-0.142031,0
-0.0213326,-0.157977,-0.203317,-0.223688,-0.166151,-0.107047,-0.00320282,0.158642,-0.0061535,0.0495702,0.154829,0.000178541,-0.0284157,-0.0341031,-0.0874254,-0.199048,-0.144351,-0.341653,0.446819,-0.0630758,-0.13296,0.118952,0.036727,0.151841,-0.0808745,0.106206,0.197283,-0.415563,0.279287,-0.0254245,0
-0.314115,-0.070721,0.10099,0.177833,0.400822,0.20112,0.65187,0.505482,0.658362,-0.0295699,0.0348972,0.203965,0.0848651,0.0530066,-0.0903336,-0.261402,-0.294649,-0.313158,0.266464,0.52146,0.254639,0.403072,0.385218,0.179947,-0.110178,-0.181082,0.180749,-0.604939,0.464189,-0.42554,0
-0.251154,-0.177748,-0.234125,0.135343,-0.156563,-0.0528924,0.115697,0.359007,0.460656,-0.150461,0.223272,-0.220683,0.210731,0.170122,0.0232134,-0.172684,-0.399353,-0.295327,0.135026,0.202398,0.198925,0.321041,0.291673,0.211163,0.326737,0.217485,0.187425,-0.133685,-0.0410659,0.197137,0
-0.043886,-0.286697,-0.287769,-0.110296,-0.266925,-0.44212,0.320518,0.0837538,0.28749,-0.225525,-0.312526,-0.36709,0.6951,0.564613,1.00864,-0.601643,-0.42929,-0.196572,0.483476,0.251597,0.418825,0.688807,0.733871,0.648699,0.0801109,0.178826,1.0235,0.342199,0.941915,0.40274,0
0.255885,0.253055,0.456181,0.268094,0.140774,-0.0699015,-0.188969,-0.360515,-0.315083,-0.105166,-0.194708,-0.202625,-0.0450824,0.0257966,0.199656,0.350482,0.185929,0.516836,0.218364,0.241453,0.355319,0.0951964,0.00758782,0.155823,-0.429493,-0.828464,0.283071,0.0126716,0.240307,0.0653797,0
0.167423,-0.0255977,0.119114,0.288346,-0.00479214,0.131109,0.27473,0.228739,0.267779,0.282295,0.341332,0.0282652,-0.0472151,0.0151393,-0.0767723,-0.776314,-0.862541,-1.06461,-0.84038,-0.968019,-0.933988,-0.673461,-0.772827,-1.13601,-0.341648,-0.912106,-0.708562,-0.485772,-0.489999,-0.596241,0
-0.0772396,-0.186709,0.016358,0.139848,0.0554291,0.0135381,0.604968,0.691509,0.532081,-0.0887125,0.108052,0.205218,-0.210042,0.00690727,-0.0127682,-0.311689,-0.346061,-0.0172506,0.206269,0.0475128,0.242094,0.0501604,0.152739,-0.0469851,-0.0950632,0.0491874,0.050568,0.0512945,0.129564,-0.136184,0
-0.134567,-0.150264,0.013062,0.106688,-0.0168606,0.0567332,0.300982,0.405259,0.25794,0.488266,0.616388,0.328121,0.0745654,0.120253,0.0122843,-0.123877,0.0911887,-0.0997224,0.465835,0.477904,0.492218,0.426636,0.680777,0.143778,0.190296,0.309953,0.180696,-0.0184218,-0.125443,-0.077685,0
0.0632606,0.0694251,0.263337,-0.139617,-0.23782,-0.240397,-0.144481,-0.427613,-0.305909,-0.320592,-0.233517,0.0347699,0.662522,0.729265,0.899319,0.279968,0.316504,0.383268,-0.471984,-0.058406,-0.0844445,-0.813653,-0.631435,-0.736558,-1.39012,-0.94921,-0.750655,0.246841,0.479372,0.0618251,0
0.0665066,-0.0652328,-0.0835605,0.108358,-0.0133314,0.0153097,0.0858074,-0.0271602,-0.00382884,0.319683,0.135644,-0.0320227,0.0444022,-0.00876004,0.207288,0.0176498,0.0238864,-0.244475,0.309396,0.0850906,0.305528,-0.0736393,0.00114191,-0.18625,-0.485192,-0.193277,0.0416435,-0.126562,0.0312435,-0.0195022,0
0.0125147,0.0341223,0.307097,0.0287711,-0.152924,-0.145566,-0.139818,-0.284064,-0.242395,0.0437565,-0.0947063,0.0574368,0.161093,0.112981,0.174642,0.0596931,-0.260268,0.166541,-0.0231238,-0.0636038,-0.236037,0.247177,-0.23904,-0.0615469,0.298213,-0.265141,0.102592,0.060424,-0.00641521,-0.0574851,0
-0.203706,-0.0875134,0.0414051,-0.423384,-0.576519,-0.508429,-0.670299,-0.622523,-0.408352,0.0932948,-0.45997,-0.0566873,-0.0136223,-0.324185,-0.0141923,0.0235451,-0.423779,-0.0118206,-0.433706,-0.361079,-0.232631,-0.915977,-1.02867,-0.471619,0.0449402,-0.597784,-0.128867,-1.20487,-1.56834,-1.1355,0
0.126022,0.156694,0.498212,0.0885722,3.33e-05,0.126754,-0.326176,-0.458674,-0.30547,-0.182754,-0.0233631,0.0242182,0.187609,0.202051,0.370158,0.430283,0.241129,0.524057,-0.732029,-0.571255,-0.36117,-0.563129,-1.07698,-0.622499,-0.285719,-0.580165,-0.0988851,0.410797,-0.24822,0.264837,0
-0.340144,0.00816599,0.0840785,-0.188092,0.14036,-0.0612957,0.553643,0.248122,0.417603,-0.361055,0.414682,0.658764,0.198302,-0.159954,-0.239414,-0.0600889,-0.305033,-0.221814,0.452517,0.261099,0.233595,0.564726,0.848006,0.352131,0.231149,0.13317,0.0243895,-0.34709,-0.0739064,-0.257644,0
0.0699622,0.142089,0.108751,0.0495197,-0.252458,-0.08565,-0.0132362,0.211554,0.103265,-0.120181,0.0990361,0.0472594,0.12526,0.0675503,-0.153596,0.0739518,-0.0754132,-0.159737,0.191077,0.12117,0.258964,-0.134355,-0.00707721,-0.146432,-0.0425829,-0.292499,-0.176941,-0.203705,-0.239058,-0.118713,0
