,NOISE_FREE_GENE_INDICES,CLUSTER_NO,Distance_FROM_CLUSTER_CENTROID
154,154,2,1.5139697765346751
155,155,0,0.48175852691706966
156,156,6,0.5663325254954872
157,157,6,0.5632772217890221
158,158,4,0.8963890029203165
159,159,0,0.6240549815365214
160,160,0,0.37105874421066515
161,161,0,0.3897129357571816
162,162,0,0.34398131883851474
163,163,3,0.4090951652973644
164,164,0,0.3300260784165707
165,165,0,0.513085479008437
166,166,6,0.41189774738724094
167,167,3,0.8537857725117102
168,168,0,0.7098201243503319
169,169,0,0.6154950056987095
170,170,6,1.989542097951196
171,171,0,0.5811224232286942
172,172,4,0.439620774406609
173,173,4,0.5490106877812394
174,174,0,0.8087272058307956
175,175,2,1.2385572307116983
176,176,6,0.6517222596822875
177,177,0,0.8186269519508925
178,178,0,0.3446815227608629
179,179,3,0.513752197565116
180,180,4,0.7658827422743879
181,181,4,0.48783108238358336
182,182,0,0.5020197744260014
183,183,0,0.34905055423146447
184,184,3,0.6808764187475813
185,185,4,0.5294539150898425
186,186,0,0.3624026998532081
187,187,0,0.4658347734214179
188,188,3,0.433142510550611
189,189,0,0.2615342139617443
190,190,0,0.6183002156803257
191,191,4,0.5700529342046963
192,192,6,0.4786503728682435
193,193,0,0.5830314495492275
194,194,6,0.7477592136077366
195,195,3,0.9577934492672936
196,196,3,0.6430791738999967
197,197,6,0.5135856761238399
198,198,0,0.48759719111212957
199,199,0,0.49001636520860564
200,200,6,0.5146821007660046
201,201,0,0.3372052448854319
202,202,6,1.1777818615885811
203,203,0,0.488841690544035
204,204,1,0.5266718221859307
205,205,0,0.5213709833972667
206,206,0,0.5839485710178483
207,207,0,0.4332154990615642
208,208,0,0.7940687365089754
209,209,6,0.38786921020870235
210,210,3,0.7367109677580445
211,211,6,0.6164041067269251
212,212,0,0.5793737197013443
213,213,0,0.6352405276887872
214,214,0,0.56811764946363
215,215,0,0.5884072610456661
216,216,0,0.9840935575890788
217,217,0,0.8105666730053672
218,218,0,0.3792059605185014
219,219,0,0.42618452635831405
220,220,0,0.44691237434341663
221,221,4,0.5037477790871009
222,222,0,0.5913717384986571
223,223,0,0.36172383256017165
224,224,3,0.6005320664744087
225,225,0,0.5898096240520146
226,226,3,0.5890803062780433
227,227,5,1.362160489150068
228,228,3,0.5060719296356652
229,229,0,0.45283852233398647
230,230,0,0.48401193849638824
231,231,4,0.463617887287511
232,232,0,0.7274503915016746
233,233,4,0.5351918401219395
234,234,4,1.0657828357625252
235,235,4,0.7719152872292083
236,236,0,0.602319607382581
237,237,3,0.8797874676964123
238,238,4,0.748301184926252
239,239,0,0.5692354369453163
240,240,0,0.4731722975095732
241,241,2,0.6779079424732233
242,242,6,0.6946516517999685
243,243,2,0.6413139247495513
244,244,0,0.4920247057088786
245,245,0,0.3990618781770681
246,246,6,0.356503019440127
247,247,0,1.131664493332553
248,248,3,0.38464966586088256
249,249,0,0.6962920463152676
250,250,2,0.6406423566885157
251,251,2,0.8908888103297958
252,252,4,0.7858409467148618
253,253,0,0.4660472489377695
254,254,0,0.4653303941000475
255,255,5,0.6988467399979208
256,256,0,0.734481022140866
257,257,0,0.4463467895102385
258,258,0,0.48261871275733204
259,259,0,0.3368888942163424
260,260,0,0.31326369718741415
261,261,6,0.5980627410752967
262,262,0,0.5019561343832218
263,263,4,0.5109844267205916
264,264,4,0.4677964751820769
265,265,0,0.4291279364964997
266,266,6,0.5237481389739439
267,267,6,0.5784083397166094
268,268,1,0.9355331715911498
269,269,6,1.7337279632135032
270,270,0,1.0981821502073836
271,271,0,0.994347837274673
272,272,4,0.5768288486021803
273,273,4,0.9932332134732105
274,274,2,2.9610047517090456
275,275,4,0.6686739470104965
276,276,4,0.5415319767781898
277,277,0,0.47535555716254113
278,278,0,0.2964774294541771
279,279,0,0.4457455751163294
280,280,4,0.36847434300085075
281,281,0,0.3683135534418774
282,282,0,0.29018119783212565
283,283,0,0.6735555675061183
284,284,0,0.5392389431335775
285,285,4,0.5206165116671059
286,286,4,0.9698013673126943
287,287,0,0.4882127833104933
288,288,1,1.2388059664441649
289,289,0,0.41268423954535144
290,290,4,0.41139400949868377
291,291,4,1.482158079530365
292,292,0,0.3959176702469465
293,293,0,0.41310969898050887
294,294,3,0.7059127452967071
295,295,0,0.48601750520125087
296,296,0,0.8411974110559235
297,297,0,0.3414135865412076
298,298,0,0.3719335848303581
299,299,0,0.47584954251309985
300,300,6,0.39175745152897873
301,301,0,0.452149572793679
302,302,2,0.9367369746372761
303,303,0,0.4641998769812954
304,304,0,0.3817379596741044
305,305,6,1.5216441599307677
306,306,0,0.9291523696774214
307,307,4,0.5551646651983673
308,308,0,0.4839373163225194
309,309,0,0.6331431736035671
310,310,0,0.5340966916738197
311,311,0,0.3173796226439492
312,312,0,0.4694145152557282
313,313,0,0.5012342862263971
314,314,0,0.7039428271399335
315,315,4,0.7309448703589144
316,316,5,1.0911829566191051
317,317,0,0.8434846319141743
318,318,0,0.49384162399774045
319,319,3,0.4191200267081952
320,320,0,0.627448711163281
321,321,3,0.28964955297023437
322,322,0,0.33749301477368365
323,323,0,0.5005936166301058
324,324,5,0.6057681332725866
325,325,0,0.4711918743532275
326,326,0,0.5863684651374116
327,327,6,0.6934020579151612
328,328,6,0.3967358591971321
329,329,6,0.5411043146630153
330,330,2,0.8069559864516104
331,331,0,0.29674069122707564
332,332,6,0.5461210084817062
333,333,0,0.47546058612165204
334,334,3,0.5271890360603723
335,335,0,0.4761297754705703
336,336,0,0.7226107358178906
337,337,0,0.37634506217364744
338,338,4,0.8394248586759387
339,339,4,0.8521111294465291
340,340,4,0.350211255471224
341,341,6,1.657229325151916
342,342,3,0.49213594431678304
343,343,0,0.5962792554460684
344,344,0,0.5066381091576821
345,345,3,0.6694046082414684
346,346,0,0.5825216952407177
347,347,3,0.6869078179815147
348,348,0,0.43913248514013375
349,349,0,0.39263225852137196
350,350,4,0.6127051478536794
351,351,4,0.6930333331828763
352,352,6,0.556802328823862
353,353,2,0.8680206643097955
354,354,4,0.5727992672469133
355,355,0,0.36417329151229105
356,356,0,0.5727644031052135
357,357,6,0.7092377062550103
358,358,4,0.49681481738803845
359,359,4,0.4698870720556861
360,360,6,0.49655718580079106
361,361,0,0.30305243284082756
362,362,0,0.4817798543493021
363,363,0,0.45193645254302645
364,364,0,0.3435519584132241
365,365,0,0.3194860438564579
366,366,0,1.5729224286397883
367,367,0,0.33703970369172725
368,368,4,0.44701454586632206
369,369,4,0.3629945649639333
370,370,0,0.45602379442812746
371,371,4,0.4699915355378482
372,372,0,0.3438519850948275
373,373,0,0.6015925787098639
374,374,3,0.6460130281704156
375,375,0,0.6928613362534115
376,376,4,0.47808564492275457
377,377,0,0.6686463128279728
378,378,3,1.0455728551642567
379,379,0,0.5348879344773193
380,380,3,0.5077923266701122
381,381,0,0.8563335562631869
382,382,4,0.5467855091115971
383,383,0,0.49861905262510686
384,384,4,0.40957676775583807
385,385,4,0.5190164453129102
386,386,0,0.6519416535504491
387,387,0,0.3713389956069453
388,388,0,0.48139224331007957
389,389,6,0.45925006483056674
390,390,0,0.9751510731015491
391,391,0,0.46944434384478106
392,392,0,0.490790617038454
393,393,6,0.4400659474789403
394,394,0,0.41684510253492424
395,395,0,0.6453102668106436
396,396,6,0.5781895802072453
397,397,0,0.8074744597847076
398,398,0,0.47728067041572814
399,399,0,0.34288875838286154
