0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,Fake
-0.082112,0.099501,0.039225,0.005788,0.066571,0.080924,0.070786,0.110674,0.218106,0.150274,0.383672,0.128044,-0.105238,0.337864,-0.057971,0.375091,0.308313,0.189452,0.074412,0.274884,0.106894,0.385677,0.081665,-0.04428,0.449361,0.053307,-0.245821,0.515212,0.241499,0.250092,-0.147329,0.103738,-0.135245,0.270601,0.264642,0.229773,0.112414,0.078722,0.289071,0.140695,0.011974,0.31195,0.281614,0.048541,0.246697,-0.0219,0.092726,-0.091416,0.02423,0.18759,-0.470107,-0.141312,0.08451,0.562638,0.164068,-0.156425,0.321002,0.431016,0.068806,0.097559,0.574408,0.006632,0.264729,0.201619,0.23729,0.251831,0.228555,0.09199,0.927102,0.208367,0.55438,0.64095,0.809817,0.524428,0.416536,0.195238,-0.11142,-0.220243,0.197021,-0.204677,-0.096377,0.205191,0.140842,-0.211367,0.572902,0.475887,0.546427,0.105279,0.319611,0.259692,0.51734,-0.046901,0.500917,0.030166,0.514519,0.029631,0.030485,0.276723,0.261818,0
-0.317783,0.053634,0.062915,0.024253,-0.01956,-0.005058,-0.128522,0.206094,-0.055974,-0.061582,0.020621,0.120069,-0.06322,-0.401181,0.335385,0.20842,-0.169089,-0.248336,0.068233,-0.21948,-0.355579,0.645603,0.134263,-0.357221,0.111824,-0.041798,-0.260325,0.043125,-0.063622,-0.029984,-0.207573,-0.170754,0.073667,0.020524,0.039443,0.41602,0.205232,0.003141,0.326933,-0.176903,0.204274,-0.009384,0.192531,0.222102,-0.271123,0.097953,0.252118,-0.182365,0.582324,0.340786,0.328476,-0.388501,0.295901,0.380375,0.13478,-0.049836,0.572131,0.250411,0.11685,0.232965,0.464828,-0.115209,0.325438,-0.089538,0.100524,0.550768,-0.129396,0.436366,0.001352,0.260223,-0.02815,-0.085595,0.164443,0.09228,0.629859,0.169094,-0.191958,0.009276,0.075201,0.294489,0.136199,-0.067264,-0.044059,0.308987,0.672001,0.372848,0.467189,0.732374,0.456867,-0.079265,0.116899,0.21545,0.352034,-0.130078,0.215392,0.118541,0.262526,0.283518,0.2854,0
0.12845,0.824679,0.887734,0.865427,0.90853,1.07108,0.969399,0.686864,0.835049,0.816856,0.772457,-0.176082,0.252291,0.627785,0.546635,0.930024,-0.113869,1.03,1.08047,0.79628,1.13547,0.370107,0.612483,0.539021,0.014014,0.459583,0.600082,0.548579,0.09999,0.781068,0.108751,0.503073,0.310471,0.512377,0.405113,0.688297,0.575442,1.02234,0.29382,0.113393,-0.196094,0.008203,0.495656,1.17579,0.742398,0.465529,0.533337,1.01803,0.792468,0.430418,0.717881,0.737308,0.076838,-0.113098,1.18178,0.289518,-0.662192,0.059539,0.546749,1.16186,0.59846,0.715263,-0.033456,0.927553,0.77927,-0.409126,0.403693,0.099174,0.751567,0.709353,0.619788,1.27468,0.691021,0.230361,-0.455525,0.476985,0.886314,1.39154,-0.094527,0.692732,1.18368,0.438652,0.227745,0.145145,0.363404,0.249475,0.536343,0.217327,0.762485,0.49755,-0.01109,0.534677,0.422252,1.06219,0.417049,1.02718,0.188855,0.704496,1.57823,0
-0.14366,-0.08636,-0.032792,-0.034433,-0.122985,0.112122,0.039909,-0.114417,-0.025322,-0.15947,0.058766,0.02612,-0.159146,0.021492,0.022063,0.355873,-0.047748,0.00579,-0.050295,0.068739,-0.000169,-0.023652,-0.030684,-0.122539,-0.123809,0.162295,-0.048154,-0.190784,0.111568,-0.197545,-0.387475,-0.125504,0.028155,0.048646,0.069841,0.432231,0.19675,-0.264884,0.138523,-0.155722,-0.11583,-0.112541,-0.303911,0.021623,-0.350178,0.008566,-0.068842,-0.117737,0.012077,0.358348,-0.174587,-0.112773,0.04147,-0.159135,0.168377,0.21074,0.23234,0.060678,0.008429,-0.035024,0.095639,-0.171413,0.350599,-0.144678,-0.22952,0.142837,-0.163774,-0.201837,0.102585,0.060998,-0.070712,-0.156914,-0.149695,-0.197333,0.056281,0.079772,0.262288,0.089519,0.116539,0.16227,0.044645,0.197756,-0.007988,-0.189992,0.459588,-0.159987,0.299291,0.182665,0.448417,0.21126,0.071884,0.083254,0.375609,-0.00118,-0.057668,0.012149,-0.058674,0.014593,0.129174,0
-0.093836,0.384915,0.573202,0.365429,0.349048,0.541916,0.418133,0.433611,0.447028,0.409745,0.662868,0.238442,0.135445,0.225883,0.372787,0.420244,-0.029536,0.1744,0.167096,0.280212,0.297543,0.451775,-0.019111,0.189033,0.23606,0.415505,0.176775,0.147905,0.77916,0.212553,-0.029814,-0.091237,0.28157,0.353545,0.220138,0.629048,0.546913,0.277249,0.527306,0.084078,0.426136,0.131548,0.33693,0.29563,0.23131,0.231089,0.218187,0.142741,0.257037,0.564262,0.177625,0.150325,0.245149,0.223234,0.594478,0.386249,0.221635,0.386239,0.156916,0.187945,0.650625,0.14235,0.464997,0.277062,0.286798,0.423874,0.225019,0.020923,0.008582,0.26306,0.315024,0.236961,0.410299,0.104648,0.225552,0.117724,0.226069,0.298581,0.283301,0.286483,-0.227304,0.035266,0.349764,0.209045,0.5025,0.180582,0.666225,0.191911,0.623169,0.439092,0.247912,0.357219,0.522994,0.34845,0.767753,0.237102,0.225236,0.361277,0.214327,0
-0.235615,0.342161,0.368222,0.383424,0.248912,0.426172,0.243964,0.348569,0.103315,0.023036,0.080607,0.562279,0.108247,0.102182,0.497069,0.222328,-0.110548,-0.251117,0.10164,0.403154,0.433928,0.306527,0.414368,0.475159,-0.169823,0.403636,0.32111,-0.02874,0.403129,0.069065,0.108532,-0.181673,0.293109,-0.115773,0.103819,0.416765,0.637877,0.071409,-0.004196,0.383345,0.417324,-0.107086,-0.244979,0.011684,0.098837,0.423287,0.502328,0.466467,0.548923,0.077024,0.09955,-0.01354,-0.510229,0.151204,0.297234,0.325484,-0.241117,0.180536,0.155653,0.507103,0.333624,-0.042453,0.546796,-0.14221,-0.115773,-0.295891,0.380963,-0.256251,0.195583,0.103723,0.349542,-0.061594,0.097668,0.013427,0.376984,-0.042865,0.098144,0.61727,0.096841,0.233532,-0.044476,0.035266,0.467833,0.173149,-0.170642,0.320392,0.264553,0.293379,0.607426,-0.011353,-0.044418,0.475545,0.176949,-0.254865,0.61915,0.182281,0.508483,0.229172,0.244844,0
-0.118689,-0.211077,-0.175872,-0.0441,-0.177079,-0.22498,-0.244888,-0.101574,-0.287388,-0.251851,-0.16542,-0.116012,-0.347048,-0.477865,-0.053356,-0.006865,0.026867,-0.114806,0.063738,0.329874,-0.146821,0.196813,-0.269228,-0.164251,0.020762,-0.096975,-0.137891,-0.082517,-0.247638,-0.208426,-0.298911,-0.460058,-0.052827,-0.15112,-0.108956,0.280797,0.084897,-0.049408,-0.127973,-0.044622,-0.094929,0.007837,-0.501265,-0.130316,-0.294534,-0.117553,-0.183953,-0.183007,0.091417,-0.029433,-0.131056,-0.326594,-0.088613,0.140896,-0.05791,0.142202,-0.057204,-0.133717,-0.085193,-0.388533,-0.064317,-0.206062,-0.156006,-0.150653,-0.152981,-0.244269,-0.084728,-0.12872,-0.350163,0.071027,-0.469092,-0.13735,-0.311071,-0.435666,-0.014206,-0.034442,-0.104103,0.050789,0.043311,0.120563,-0.005081,-0.035701,-0.204569,0.176652,-0.250768,-0.196665,0.064751,-0.076325,-0.021204,-0.188817,-0.11838,0.138346,0.10578,0.161341,-0.033789,-0.26548,0.018324,-0.782894,-0.256739,0
-0.134871,-0.125859,-0.107449,-0.175513,-0.297819,0.028426,-0.112273,-0.208206,-0.224078,-0.137858,0.08635,0.039375,-0.007513,0.032212,0.117693,0.362959,0.06485,-0.024536,0.004651,0.381963,-0.120829,0.209907,0.015413,-0.138669,0.049267,0.041592,-0.093697,0.125732,0.127858,-0.083756,-0.214617,-0.055456,-0.012604,0.350131,0.189703,0.414458,0.027585,-0.125991,0.316751,-0.151777,-0.030694,0.122809,0.325685,0.17516,-0.231184,-0.026902,0.034261,-0.124649,0.125066,0.248534,-0.095371,-0.169959,0.068089,0.092952,0.097241,0.033137,0.471936,0.063051,0.113284,0.220539,0.019057,-0.087123,0.315884,0.003947,0.092052,0.472496,-0.111074,0.103492,0.126586,0.34022,-0.008188,0.077992,0.319754,0.192415,0.400456,-0.046847,-0.065139,0.094737,0.095171,0.185384,0.019203,0.323664,0.007607,0.23479,0.773646,0.455119,0.276305,0.176915,0.648888,0.075049,0.142923,0.167335,0.603889,0.06671,0.252662,0.085132,0.277704,0.594417,0.090689,0
-0.192273,-0.259272,-0.311683,-0.186652,-0.253975,-0.229564,-0.175811,-0.092734,-0.087515,-0.201373,0.021076,-0.008618,-0.160127,-0.1308,-0.138214,0.140886,0.145219,-0.049329,-0.343138,-0.175814,-0.308807,-0.152355,-0.249313,-0.29594,-0.050706,-0.118066,-0.270652,-0.128998,-0.180468,0.028884,-0.282189,-0.096585,-0.168692,0.057612,-0.004227,0.033337,0.029237,-0.263084,0.054042,-0.254975,-0.077171,0.24464,-0.015384,-0.087539,-0.126852,-0.125413,-0.152147,-0.278045,0.023639,-0.033867,-0.042548,-0.290402,0.08993,-0.066976,-0.308402,-0.147722,0.075187,-0.349732,-0.13943,-0.105275,-0.082645,-0.093672,-0.074594,0.046402,-0.137271,0.110255,-0.089879,-0.144211,-0.077652,-0.152294,0.127071,-0.166986,0.090648,-0.057102,-0.039276,0.074846,-0.240043,-0.179674,-0.222249,0.020025,-0.385514,-0.069929,-0.260357,-0.658688,-0.201378,0.077816,0.071055,-0.060439,0.075125,-0.216586,-0.090892,-0.085243,0.080474,-0.00365,-0.126924,-0.210075,-0.36077,-0.273434,-0.232266,0
0.473896,-0.484602,-0.588952,-0.554005,-0.683728,-0.604596,-0.619549,-0.590442,-0.694261,-0.713726,-0.477433,-0.54812,-0.453289,0.007718,-0.582255,-0.537125,-0.117897,0.809745,-0.127079,0.599572,0.530803,-0.377314,-0.46893,-0.373109,0.117661,-0.115363,-0.145992,-0.411693,-0.30454,-0.379297,-0.30072,-0.03423,-0.157538,-0.250001,0.415507,-0.294607,-0.36132,-0.341492,-0.745617,-0.332332,-0.063044,0.326976,0.786415,-0.580868,0.300219,-0.393168,0.241152,-0.545094,-0.657834,-0.368817,-1.33147,0.579736,-0.311298,-0.247254,0.369833,-0.129412,-0.37991,-0.151582,0.566437,0.752676,-0.341666,0.558828,-0.320944,0.959376,-0.329978,0.113095,-0.285588,-0.108607,-0.20341,-0.39748,0.335891,0.579021,0.109646,-0.323743,-0.249618,-0.153209,0.415177,0.370721,0.615425,0.147907,0.167427,-0.844087,-0.251303,0.70609,0.192437,-0.076937,0.196806,-0.477611,-0.601498,0.530896,-0.224803,0.008749,0.917985,0.270609,-0.315132,0.126617,-0.186665,0.131953,0.632496,0
-0.132786,-0.184044,-0.281038,-0.246637,-0.248437,-0.164983,-0.324556,-0.347366,-0.418353,-0.294435,-0.138327,0.104999,-0.114995,-0.124257,-0.227149,0.309037,-0.218194,-0.094311,0.077736,-0.21027,0.125028,0.050099,0.012202,-0.204397,0.009139,-0.070877,-0.001476,-0.076607,0.030678,0.022772,-0.145996,-0.391472,-0.059007,-0.303686,0.121165,-0.305862,0.001576,0.01928,-0.016712,-0.02429,-0.192089,0.106119,-0.592938,0.026807,0.02554,-0.15229,0.191299,0.279993,0.2597,-0.394818,-0.086209,-0.094482,-0.140216,0.304182,-0.011334,0.137412,-0.325929,-0.193105,-0.028073,0.217183,0.15028,0.05673,-0.05463,0.08072,-0.02947,-0.26984,-0.034482,-0.373838,0.381868,0.03836,0.105471,0.254849,-0.037677,0.191403,-0.144789,-0.205293,-0.1097,0.416472,0.083855,-0.134233,-0.146139,-0.053241,0.062907,0.145306,0.080217,0.207299,0.294065,-0.229417,0.055533,-0.135004,0.078572,0.081932,-0.005694,-0.27629,0.265938,-0.049751,0.108861,-0.315556,0.043947,0
-0.072607,0.004429,-0.094265,-0.000304,0.000739,-0.072192,-0.193685,-0.19889,-0.157776,-0.130792,0.076781,-0.283984,-0.035547,-0.097426,-0.065212,0.036674,-0.241431,0.111891,-0.010541,-0.076109,0.028925,-0.027832,-0.063136,0.01694,0.031602,0.037017,0.288051,0.046966,0.001975,0.192916,-0.205091,0.128777,-0.054866,0.010144,0.024544,0.217171,0.15416,0.041329,-0.138913,-0.120229,-0.110174,0.147193,0.182504,0.040482,0.236806,-0.011575,0.159821,-0.069059,-0.036847,-0.140449,-0.093431,-0.006615,0.157845,-0.304938,0.317204,0.064819,-0.190092,-0.24249,-0.136335,0.458232,0.003275,0.170736,-0.24752,0.138116,0.021477,-0.345792,-0.161965,-0.11766,0.121537,-0.127654,-0.087495,0.057493,0.051749,-0.072488,-0.269879,-0.017136,-0.103538,0.187865,-0.168837,-0.085681,0.192576,-0.037613,-0.165051,0.272392,-0.020418,0.405325,0.310413,-0.436865,0.29274,0.141852,-0.227177,-0.325772,0.191649,0.208132,0.320028,0.221534,-0.018076,0.407234,0.351547,0
-0.102577,0.108092,0.01191,0.079611,-0.110789,0.105031,-0.015177,-0.043564,-0.175528,-0.109139,0.01211,0.105188,0.120128,-0.011573,0.231239,0.21521,0.065474,-0.081799,0.194833,0.780762,0.028731,0.45078,0.09861,0.154161,0.209507,0.237689,-0.229291,0.125792,-0.013642,-0.058109,0.003604,-0.085458,0.19145,0.079983,0.382152,0.384763,0.23481,0.347146,0.182317,0.171815,0.037195,0.245432,-0.015654,0.159798,0.196512,0.125431,0.211566,0.14075,0.419006,0.187876,0.239272,-0.104328,0.305938,0.547786,0.203287,0.164835,0.212362,0.137777,0.08926,0.679154,0.178981,-0.035775,0.289466,0.037071,0.248178,0.256703,0.399365,0.262999,0.240853,0.303945,0.257375,0.154648,0.377428,0.182937,0.349808,0.324881,-0.167496,0.086773,0.133106,0.267833,0.214818,-0.003467,0.118394,0.106421,0.200687,0.49929,0.608765,0.286166,0.504307,0.280414,0.087154,-0.044997,0.303447,0.203345,0.271189,0.062649,0.374638,0.374572,0.26427,0
-0.046933,-0.361461,-0.414,-0.296285,-0.449329,-0.529111,-0.308203,-0.477492,-0.339764,-0.411476,-0.218694,-0.21504,-0.230546,-0.166716,-0.218271,0.005136,0.21437,-0.020751,-0.385415,-0.29067,-0.464159,0.07886,-0.396783,-0.625053,0.244913,-0.106897,-0.236944,0.089317,-0.008745,0.096055,-0.342741,0.058588,-0.187462,0.181928,0.120843,0.217335,-0.25924,-0.307009,0.074526,-0.337234,-0.026015,0.291725,0.312158,0.26504,0.039146,-0.236814,-0.152363,-0.611447,-0.302368,0.225715,-0.452497,-0.308832,-0.21835,-0.089756,-0.112303,-0.16387,0.49051,-0.17744,-0.032939,-0.079909,0.19874,-0.010987,-0.044996,-0.080853,-0.295205,0.630312,-0.248403,-0.028718,0.026871,-0.107771,-0.026797,-0.243157,0.484839,0.06131,0.181242,-0.290662,0.049785,-0.449957,-0.315288,-0.142654,-0.454679,-0.246122,-0.539465,-0.146761,0.345286,-0.220347,-0.074823,-0.111246,0.12369,-0.166212,-0.142267,-0.54413,0.380091,-0.225092,-0.234426,-0.142775,-0.342218,0.058643,-0.10853,0
-0.128006,-0.214898,-0.207827,-0.106904,-0.114875,-0.40984,-0.239609,-0.080811,-0.172599,-0.316981,-0.19489,-0.403701,0.04832,-0.138381,-0.137605,0.320344,0.078903,-0.14989,-0.341631,0.195066,-0.390228,-0.03078,-0.336249,-0.377392,0.08486,0.045932,0.005789,0.112272,0.224971,0.246523,-0.207367,-0.221521,-0.166294,0.098393,-0.004093,-0.055083,-0.099369,-0.237846,-0.083866,-0.261461,-0.038441,0.247899,-0.255456,0.087373,0.057917,-0.258905,-0.214814,-0.479113,-0.052247,-0.145833,0.080568,-0.235324,0.055842,-0.300045,-0.175363,-0.304151,0.029365,-0.087087,-0.197421,-0.134141,-0.385417,-0.130866,-0.180734,0.1737,-0.264947,0.170577,-0.252242,0.224635,-0.000132,-0.197168,-0.13505,-0.263297,0.033142,-0.082579,0.001838,-0.138811,-0.294109,-0.335141,-0.263361,-0.355556,-0.501159,-0.242764,-0.313696,-0.496548,-0.630675,-0.070677,0.187181,-0.169921,-0.349658,-0.305386,-0.342203,-0.269291,0.095693,0.219147,-0.089922,-0.244478,-0.469583,-0.352653,-0.203636,0
0.015729,-0.294671,-0.6325,-0.313471,-0.498551,-0.454832,-0.354222,-0.542367,-0.424144,-0.546647,-0.36216,-0.543571,0.130125,0.018633,-0.184049,-0.00722,0.161784,0.224566,-0.109948,-0.183623,0.025198,-0.215157,0.055927,-0.160953,-0.4304,0.045552,-0.049121,0.179268,0.116566,-0.042995,0.092812,0.219782,0.111325,0.125844,0.266505,0.192932,-0.363881,0.177192,-0.107428,-0.257284,-0.384298,0.004286,-0.094898,0.303041,0.115626,-0.072566,-0.169573,-0.048408,-0.514582,0.166286,-0.221816,0.062433,-0.4884,-0.092559,0.011725,-0.122995,-0.16338,-0.06912,-0.160066,0.047365,0.282619,-0.3785,-0.39075,0.237921,-0.084057,-0.205001,-0.203863,-0.339053,-0.152918,-0.172609,-0.255776,-0.098898,0.191341,-0.136231,-0.282847,-0.49973,-0.30292,-0.056698,-0.080994,-0.284726,0.489234,-0.120529,-0.222584,-0.273243,0.294599,0.029516,0.048984,-0.682619,-0.323858,0.077007,0.070153,-0.234591,0.204488,0.274226,0.176997,-0.03133,-0.195184,0.097514,-0.111784,0
0.737115,-1.25,-1.45047,-1.30929,-1.64975,-1.9248,-1.38751,-2.11671,-1.73581,-1.75348,-1.81665,-2.50931,2.50265,1.22297,-1.42901,-0.599994,0.254102,1.30003,-1.15734,0.236568,2.24169,-1.70653,-0.210229,-2.33499,-1.5212,0.560612,1.46869,-2.00696,1.24492,-0.800234,1.96518,-0.948566,-0.150072,0.027596,1.52308,-1.03805,-1.54323,-1.05458,1.12136,-0.401049,-0.378576,0.792154,1.41634,1.52571,1.51021,-0.680239,0.394747,-0.570319,-2.05081,-1.0756,0.496423,1.29023,0.727719,-2.34131,0.340084,-0.289682,-1.1991,-1.00184,0.272276,1.02529,-1.74394,2.00005,-2.90797,3.5294,0.800426,1.29932,-1.00629,0.772065,-0.142598,-3.0101,0.638974,0.470747,-1.13721,0.586088,-0.303099,-0.954273,2.03857,0.344955,-0.411335,-1.54927,0.293774,0.052475,0.549707,3.3781,-0.736041,-1.43828,-0.324213,-2.37899,-1.33457,2.09016,0.171176,2.34425,0.785326,3.49403,-1.45152,0.129939,-0.336709,-0.828224,2.87901,0
-0.367491,-0.017761,0.100232,0.14686,0.285643,0.448062,0.202777,0.288834,0.11516,0.085676,0.308384,0.377668,-0.493475,-0.532951,0.032251,-0.028735,-0.214824,0.255289,-0.24097,-0.149246,-0.060635,0.506089,-0.060234,0.199776,0.554691,-0.149865,-0.217373,-0.391345,-0.452664,0.265467,-0.324455,-0.085059,0.120677,-0.185481,-0.124383,0.447649,0.46074,-0.603457,0.327843,-0.159329,0.659905,0.03222,-0.038297,0.113794,-0.150554,-0.134194,-0.219511,-0.167385,0.639531,0.556022,-0.362866,-0.220794,0.540555,0.246219,0.52119,-0.354113,-0.031851,0.114947,0.073877,-1.33915,-0.076157,0.312111,0.357371,0.195343,-0.246006,0.464554,-0.139552,0.812377,-0.44631,-0.133457,0.143501,-0.267666,-0.235925,-0.329141,0.96178,-0.15084,0.411607,0.289353,-0.275401,0.381682,0.165456,0.060711,0.176544,-0.1366,0.487995,-0.116734,0.139434,0.537614,0.323217,0.164127,-0.35479,0.464673,0.306964,0.097069,-0.284912,-0.120369,0.163865,0.475255,0.364167,0
0.285484,0.346136,0.363479,0.058521,0.062765,0.514213,0.467581,0.215701,-0.205378,0.024768,0.254102,1.22504,0.944393,0.663337,0.609105,0.424325,0.470742,0.228195,1.07934,0.183231,0.591,0.363455,-0.195305,-0.43773,0.429867,0.225863,0.939693,1.48731,1.2817,0.89831,0.32609,-0.239431,1.84385,0.24647,0.62737,0.344556,-0.621698,1.24881,0.635445,0.230654,-0.835097,0.813207,0.715357,1.09708,-0.086772,0.405428,0.170464,0.943484,0.430338,0.21704,0.137611,1.02165,0.169686,1.87209,-0.299256,0.969967,0.075925,0.989399,-0.024465,-0.348671,0.656358,-0.150086,0.199018,0.019516,0.793385,0.268659,1.17844,0.114699,1.13311,0.78119,-0.79447,0.981222,0.872316,1.00639,-0.032219,-0.712096,-0.639938,0.521517,0.7268,-0.414923,0.97752,0.991826,0.916952,-0.920405,0.482452,1.24629,2.22554,-0.212914,-0.447029,0.215051,0.14987,-0.37119,-0.290301,-0.393922,0.547128,0.191104,1.27237,-0.039588,0.22838,0
-0.301668,-0.259022,-0.357014,-0.267917,-0.218953,-0.111389,-0.203906,-0.051704,-0.210183,-0.312898,-0.109798,0.057096,-0.363079,-0.297393,0.137311,0.09088,-0.255619,-0.357095,-0.098717,-0.203451,-0.342804,0.241254,-0.29763,-0.288808,0.013401,0.047864,-0.193024,-0.034199,0.082195,-0.039168,-0.28294,-0.390171,-0.103272,0.01979,0.148847,0.400749,0.093721,-0.461853,-0.182461,-0.291045,0.180202,0.224926,0.015328,-0.094565,-0.110535,-0.139421,-0.170405,-0.243387,0.213638,0.129393,-0.577524,-0.456632,0.024102,0.189246,0.010995,-0.284844,0.103308,-0.021214,-0.303864,-1.23015,0.165974,-0.202572,0.124034,-0.220989,-0.538677,0.295396,0.001079,-0.081597,-0.014322,-0.015268,0.018598,-0.130869,0.289452,0.003377,0.299549,-0.226896,0.030426,-0.154409,-0.175061,0.026729,-0.307161,-0.224519,-0.190868,-0.547245,0.532781,0.312952,0.150087,0.340814,0.330439,0.034833,-0.097244,-0.227129,0.381845,-0.34883,-0.183804,-0.078392,-0.141194,0.22331,-0.004811,0
-0.163604,-0.165207,-0.329038,-0.147466,-0.288812,-0.129618,-0.2705,-0.066768,-0.329834,-0.329354,-0.067571,-0.096526,-0.166445,-0.208831,-0.015434,0.003841,-0.198516,-0.222065,-0.288264,0.094523,-0.239191,0.08322,-0.248974,-0.222436,0.074114,-0.214447,-0.449194,-0.161732,-0.278686,-0.247821,-0.220299,-0.192493,-0.080256,-0.056692,-0.031397,0.179632,-0.028433,0.071042,-0.602703,-0.192947,-0.283521,0.102335,-0.221877,-0.621956,-0.038656,-0.014122,-0.289604,-0.194974,0.156304,-0.103549,-0.916913,-0.119378,0.168463,0.033261,-0.10773,-0.234792,0.063529,-0.122543,0.087518,-0.080899,0.03345,0.040136,-0.044541,-0.011763,-0.521439,0.16628,-0.058066,0.100348,-0.004489,-0.100877,-0.08836,-0.010549,0.157814,-0.01582,0.270213,0.103453,-0.234726,-0.063998,0.175374,-0.054137,-0.087506,-0.226995,-0.086988,-0.15383,0.063959,0.093156,0.368919,0.037521,-0.498633,-0.17489,-0.06271,-0.239316,0.182775,0.045823,0.011903,-0.173225,-0.133876,-0.067515,-0.031381,0
-0.133314,0.521928,0.854025,0.953721,0.988986,0.837386,0.701572,0.90863,1.10525,0.482244,0.631589,-0.007952,0.279451,0.063657,0.497352,0.788725,0.18274,-0.235595,-0.086572,-0.024923,0.080811,0.208253,0.775298,0.878134,-0.679919,0.706821,0.110521,0.235605,0.450276,0.724931,-0.039191,1.19735,0.038655,0.340557,-0.035404,1.0971,2.03421,-0.148184,0.025449,0.632985,1.81358,-0.469911,-0.456997,0.239849,0.835976,0.655621,0.631767,0.437959,0.229154,0.449122,0.420799,-0.142084,0.101145,-0.13324,1.41439,0.16571,-0.135107,0.054002,-0.419915,0.70925,0.506214,-0.00274,1.07416,0.379473,-0.262466,1.45881,-0.009452,0.314347,-0.13103,0.165749,0.579326,-0.50942,-0.747264,-0.27525,1.07867,0.42012,2.03468,0.346963,-0.027708,0.90029,0.621803,-0.093029,0.313941,0.425106,0.725078,0.078917,-0.255096,0.966184,1.23324,0.346092,0.03099,0.044612,0.041844,1.25182,1.41544,0.458117,0.006403,1.917,0.652735,0
0.052813,-0.170021,-0.283282,-0.310082,-0.325486,-0.253132,-0.319967,-0.489994,-0.418142,-0.446334,-0.26266,-0.149444,0.087726,-0.177603,-0.222586,0.111595,0.483158,-0.393475,0.217215,-0.655846,0.157934,-0.029953,-0.198564,-0.05361,0.076981,0.50768,-0.03858,0.00285,0.52355,0.626424,0.333868,0.094837,0.443227,0.262739,0.149369,-0.845574,-0.044079,-0.32662,-0.921972,-0.06179,0.270968,0.144224,-1.60917,0.017087,0.419811,-0.204449,0.46358,-0.333811,-0.37016,-0.273922,-0.157221,0.248071,-0.426032,0.08132,-0.766848,0.289218,-0.785153,-0.265954,-0.024063,-0.683041,-0.509069,-0.312451,-0.07522,-0.228143,-0.363648,-0.787227,0.138958,-0.883382,0.079715,0.068082,0.052886,-0.613558,-0.400317,-0.20016,-0.99383,-0.188846,0.08224,0.109195,0.098736,0.188434,-1.00992,-0.131022,0.035565,-0.594822,-0.917333,-0.076533,0.040136,-0.225814,-0.540264,-0.615207,-0.34352,0.071474,-0.622864,-0.107544,-0.180159,-0.462265,0.105703,-1.00394,-0.705911,0
-0.161724,-0.147015,-0.202154,-0.206884,-0.280685,-0.0451,-0.20497,-0.213335,-0.050418,-0.277295,-0.054181,0.110896,-0.231571,-0.208172,-0.002561,0.039566,-0.079944,-0.271183,-0.220138,-0.189167,-0.149685,0.104485,-0.187145,-0.196171,0.087166,-0.005559,-0.427398,0.009803,-0.1109,-0.168688,-0.08652,-0.076858,-0.099621,0.012869,0.073936,-0.042048,0.040159,-0.0117,-0.006349,-0.291958,-0.006659,-0.072483,-0.647095,-0.046885,0.008865,-0.035808,-0.064007,-0.253151,0.169923,0.055175,-0.232561,-0.058733,0.020317,-0.090209,-0.239093,-0.053098,-0.348835,-0.093727,-0.156551,-0.313251,0.01536,-0.132164,0.010806,-0.143975,-0.257475,-0.09399,-0.105493,-0.143598,-0.014277,0.073694,-0.092498,-0.249874,-0.110655,-0.074012,-0.07007,-0.006834,-0.132839,-0.08213,0.03946,-0.060926,-0.438885,0.046581,-0.07093,-0.122868,-0.310155,-0.099995,-0.224281,-0.043885,-0.027935,-0.24759,0.019577,-0.080917,-0.130878,-0.258612,0.206133,-0.122671,-0.030331,-0.477383,-0.258388,0
0.618242,-0.863703,-0.931744,-0.992714,-1.01833,-0.713783,-0.933679,-1.26842,-0.882593,-0.953444,-0.933156,-0.921226,-0.579793,-0.443793,-1.02883,-0.889238,-0.121448,0.431276,-0.441798,0.146092,0.063697,-0.495337,-0.79795,-0.769391,0.1385,-0.338497,-0.429098,-0.496136,-0.538596,-0.350337,-0.452054,-0.018535,-0.302094,-0.507043,0.442,-0.401103,-0.65801,-0.144058,-1.07307,-0.771567,-0.193593,0.373893,0.660054,-0.717572,0.022062,-0.567913,-0.123627,-0.689016,-0.948846,-0.615647,-1.29733,0.609044,-0.380616,-0.649394,-0.042548,-0.636546,-0.447664,-0.313742,0.439543,0.940847,-0.733658,0.389865,-0.752899,1.0447,-0.583305,-0.020588,-0.51286,-0.287607,-0.659518,-0.893227,-0.015031,0.064077,0.052132,-0.690912,-0.41978,-0.186421,-0.094712,0.316132,0.008356,0.000431,0.019318,-0.823886,-0.237317,-0.087707,-0.079833,-0.309374,0.437051,-0.786523,-0.836167,0.469696,-0.504168,-0.268587,0.632462,0.188824,-0.416157,-0.064043,-0.280112,-0.163518,0.725924,0
