0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,FAKE
-0.730725,-0.719744,-0.141019,-0.364973,-0.248677,-0.267278,-0.283619,-0.19462,-0.17209,-0.0463401,0.0921393,-0.245453,-0.389506,-0.380738,-0.392907,-0.0222841,-0.0789843,-0.166094,-0.306994,-0.326041,-0.0894624,-0.0941031,-0.0144776,0.125995,-0.0777655,0.00535349,-0.368506,-1.28345,-1.47066,-1.82624,-0.926431,-1.75364,-1.05434,-1.26255,-1.23108,-0.790162,-2.07028,-1.53631,-1.07664,-0.690691,-0.474696,-0.420961,-1.08949,-0.673954,-0.794087,-0.443361,-0.339834,-0.624922,-0.767152,-0.697258,-0.17788,-0.339948,-0.721274,-0.448779,-0.854235,0.152862,-0.289137,0.0100321,-0.58284,0.0404143,-0.470188,-0.392496,-0.657876,-0.419995,-0.552489,-0.0722945,-0.0187197,0.0960651,-0.0321668,-0.178736,0.0661953,-0.3928,-0.0728673,-0.282235,-0.33553,-0.326418,-0.479092,-0.0158032,-0.648663,-0.103543,-0.262997,0.0124222,0.149763,-0.144885,-0.170521,0.130382,-0.089531,-1.30665,-1.13838,-1.431,-1.60316,-1.71409,0.185897,0.445698,-0.341815,-2.26979,-0.944588,-1.91851,-1.21727,-0.891371,-0.929892,-1.18626,-1.13563,-1.41544,-1.33218,-1.39582,-1.39129,-1.70871,-0.623822,-0.661899,-0.558327,-0.933868,-0.719796,-0.929102,-0.83541,-0.375035,-0.487027,-0.663425,-0.569618,-0.525105,-0.515299,-0.480607,-0.462113,-0.524665,-0.528893,-0.644743,-0.0882997,-0.24096,0.133077,-0.531639,-0.0352087,-0.274697,-0.128296,-0.0905747,-0.353435,-0.479406,-0.936983,-0.669459,-1.10011,-0.202329,-0.611457,-0.712399,-0.633366,-0.586002,-0.344802,-0.918668,-1.3744,-1.72618,-1.21497,-0.852107,-1.37054,-1.11486,-0.677254,-0.776074,-0.324155,-1.2237,-0.982551,-0.572609,-0.611401,-0.921804,-0.502723,-0.789675,-0.725876,-0.764404,0.136721,-0.0957003,-0.412169,-0.813457,-0.874397,0.112703,-0.0253304,-0.0162332,-0.051045,-0.263971,-0.151035,-0.315517,-0.102496,-0.417442,0.165837,-0.65636,-0.597787,-0.0309117,0.0556523,-0.165452,-0.522524,-1.54714,-0.901389,-1.32245,-0.382787,-0.98662,-1.79402,1
-1.07701,-0.983987,-0.364883,-0.32443,-0.236173,-0.270364,-0.288329,-0.365763,-0.164961,-0.0820681,0.0299109,-0.480315,-0.304755,-0.676517,-0.433673,0.00483302,-0.0260725,-0.128241,-0.330736,-0.299171,-0.0807798,-0.107651,-0.200124,-0.491594,-0.145961,-0.0381303,-0.41652,-1.00811,-1.4099,-1.91805,-1.037,-1.59,-0.974256,-1.25517,-0.596948,-0.774442,-1.91847,-1.62001,-1.03217,-0.590713,-0.291418,-0.449802,-0.919104,-0.674709,-0.81886,-0.514448,-0.37244,-0.681645,-0.351926,-0.334726,-0.713,-0.324342,-0.645724,-0.509291,-0.60192,0.0647257,-0.370364,-0.126826,-0.465704,-0.00945001,-0.458039,-0.321012,-0.677898,-0.467313,-0.283382,-0.179025,-0.0122995,0.0750676,-0.0464896,-0.151736,-0.00182495,-0.407279,-0.129508,-0.363576,-0.405682,-0.399081,-0.487854,0.00674811,-0.630685,-0.302029,0.144736,-0.185333,0.241783,-0.023891,-0.0632543,0.141291,-0.0441067,-1.38355,-1.22309,-1.40252,-1.62403,-1.5968,0.030729,0.128194,-0.20523,-2.61445,-0.930274,-1.93139,-0.924594,-1.08826,-0.648011,-1.06456,-0.886489,-1.80447,-1.81798,-1.51913,-1.4901,-1.54839,-0.350913,-0.62852,-0.507548,-0.97043,-0.680216,-0.870049,-1.00297,-0.291693,-0.407268,-0.675954,-0.611046,-0.493774,-0.617267,-0.43742,-0.432728,-1.00027,-0.482187,-0.583781,-0.26348,-0.449214,-0.0771775,-0.744993,0.159989,-0.49155,-0.126965,-0.123954,-0.405922,-0.55858,-0.937284,-0.69149,-0.500571,-0.210439,-0.882721,-0.735035,-0.798815,-0.453495,-0.244128,-0.883333,-1.05094,-1.71416,-1.19884,-0.886642,-1.36841,-1.06622,-1.08402,-1.17749,-0.555839,-1.01254,-1.15099,-0.608031,-0.624107,-0.915096,-0.429307,-1.0004,-0.905099,-0.988019,0.166503,0.166895,-0.314752,-0.905792,-1.17684,0.209637,-0.0377155,0.0795851,-0.0298769,-0.33671,-0.229211,-0.164006,-0.394019,-0.22805,-0.256349,-0.601824,-0.802534,0.197354,0.328088,-0.250365,-0.607306,-1.46668,-0.757849,-1.42795,-0.442676,-1.05372,-1.6933,1
-0.468111,-0.481389,0.371411,-0.416573,-0.239311,-0.205597,-0.265933,-0.439048,0.235875,0.0145999,-0.13957,-0.074645,0.381511,-0.331541,0.85322,0.0963508,-0.00998965,0.0792893,0.167732,0.356198,0.299671,0.355839,0.141138,-0.382446,-0.0564937,-0.022619,-0.0823541,-0.358543,-0.423038,0.288724,0.248798,0.0260967,0.127622,-0.0521331,-0.217044,-0.242048,0.139894,0.17149,-0.0286568,0.217294,-0.127255,0.354872,-0.0548658,0.396736,0.44696,0.0439601,0.015344,-0.66396,0.105353,0.680677,-0.906482,0.437692,0.10816,0.591231,0.0904941,0.102317,0.0577668,0.355896,-0.227423,0.0729707,0.385304,0.173947,-0.596901,0.233117,0.552887,0.0600557,0.281086,0.339532,0.169218,0.327152,-0.0370278,0.456467,0.112453,0.0806112,0.137395,0.152517,0.166454,0.38637,-0.675677,0.0975198,0.178678,0.144223,0.134717,0.139447,-0.342586,0.0383971,0.243514,-0.525314,-0.124191,-0.782346,-0.517828,-1.36444,0.0332237,-0.0538609,-0.0369456,0.108556,0.0707358,-0.0951603,0.398919,0.491864,0.152129,0.247793,-0.0493242,-0.0494511,0.00335297,-0.118374,0.432842,-0.362803,-0.296551,-0.196683,-0.283852,-0.499097,0.348052,0.523731,0.367861,0.540401,0.15672,0.0774272,0.721581,-0.217526,-0.254994,-0.162232,-0.475798,0.0106822,0.64329,0.597153,0.515685,0.385554,0.0815073,-0.191957,0.145866,0.332937,0.77589,0.731148,0.809761,0.804864,-0.237291,0.53563,0.133887,0.360679,0.138103,-0.00761612,-0.708684,-0.462062,0.483253,0.589564,0.673359,-0.0582959,0.320038,0.350122,0.235392,0.652746,0.885611,0.319578,-1.56286,-1.79552,-1.06784,0.97855,0.716489,1.12631,1.23644,-1.33566,-0.79875,-0.954627,-0.270248,-0.0142858,-0.246726,0.171292,0.0327835,0.0853351,0.242487,0.165944,0.326659,0.0506462,-0.0717567,0.146913,-0.483662,0.0830802,0.0726415,-0.298458,-0.238384,0.119907,-0.196456,-0.627673,-0.386329,-0.230888,-0.417421,-0.269216,-0.428789,-0.57633,-0.559353,1
-0.794833,-0.94542,-1.13204,-0.914787,-0.691025,-0.758744,-0.823586,-0.380157,-0.744082,-0.571492,-0.432744,-0.363608,-0.38691,-0.163862,-0.94388,-0.289086,-0.381391,-0.612233,-0.570234,-0.674999,-0.155989,-0.216418,-0.609055,-0.803031,-0.493579,-0.129401,-0.26933,-1.0974,-1.6499,-0.576771,-0.683098,-1.75245,-2.32446,-2.43799,-2.35901,-2.29165,-3.17906,-3.41287,-3.27925,-1.0029,-0.914651,-0.893423,-0.870001,-0.771102,-0.630819,-0.0870288,-0.516781,-0.318502,-0.254349,-0.535841,-0.723408,-0.264611,-0.653012,-0.303823,-0.916527,0.0149436,-0.615812,-0.274053,-1.10596,-0.223158,-0.813298,-0.659497,-0.374869,-0.773651,-0.600797,-0.64789,-0.288129,-0.581432,-0.751369,-1.20624,-0.967959,-1.19566,-0.855543,1.44028,-1.18493,0.225282,-1.3249,-0.521581,-0.578158,-1.18569,-0.836462,-0.647217,-0.231807,-0.983955,-1.09984,-0.517599,-0.282483,-1.46572,-0.820838,-0.707768,-0.841582,-1.29095,0.0338257,-0.439315,-0.048893,-1.53557,-0.939412,-2.13803,-1.18153,-0.895865,-1.35193,-1.27876,-0.454776,-1.97155,-1.79748,-1.76757,-2.47416,-1.64228,-0.600859,-0.457568,-0.85798,-0.776895,-0.725302,-0.470403,-0.818148,-0.245456,-0.262509,-0.836046,-1.09037,-1.01169,-0.978451,-0.838204,-1.07377,-1.10526,-0.0796903,-0.0887665,-0.0629725,-0.434963,-0.354412,-0.855355,-0.252908,-0.189986,-0.349464,-0.373099,-0.268421,-0.891293,-0.268005,-0.185544,-0.968153,-0.518338,-0.857708,-1.07999,-0.98665,-0.00101887,-0.824153,-1.525,-2.09391,-3.24477,-1.89203,-1.2837,-2.7534,-2.84244,-3.01836,-3.06222,1.29436,2.10956,2.45872,1.93911,1.64896,1.32419,1.41653,1.43147,2.7939,2.37774,-0.304238,-0.0173522,0.424314,-0.626627,-0.613269,-0.0480528,-0.0216588,-0.347627,-0.340413,-0.705487,-0.406191,-0.41044,-0.468331,-0.483112,0.348021,-0.968907,-2.32975,-0.0381886,-0.221024,-0.233105,-0.425993,-1.21956,-0.572468,-1.38011,-0.57136,-0.963883,-0.891126,1
-0.186072,-0.723531,-0.842186,0.0962059,0.208747,0.164474,-0.029402,0.0644479,-0.319834,-0.505213,0.276426,0.180592,-0.0341618,-0.0143137,0.0675893,0.43676,0.551005,0.499533,0.493582,0.819479,0.512997,0.154599,0.423554,-0.284713,0.0654866,-0.0270615,0.044078,0.917786,-0.408469,2.76763,1.13427,0.00713705,0.740031,1.03394,0.747251,0.658534,1.89687,-0.107105,-0.809268,0.298368,0.635287,0.311757,0.110603,0.88371,0.284738,0.432869,0.987876,0.973766,1.20616,-0.275014,-0.0188713,0.663545,-0.0690899,0.494062,0.087364,-0.0858397,0.516764,0.163049,0.604815,0.201579,1.00769,0.911617,0.271525,0.46393,0.836876,-0.500209,0.472802,0.0910235,0.187537,0.238298,0.434352,0.103353,0.309159,0.567123,0.841819,0.415152,0.457536,0.0650042,0.480657,-0.626024,-0.291047,-0.161161,-0.0880816,-0.152115,-0.124478,0.336615,0.115727,0.760457,-0.0306427,0.902261,-0.425493,-0.235396,1.02146,-0.339412,1.74311,2.262,1.925,0.991319,0.570549,0.475729,0.592692,0.595949,2.31877,1.7548,1.83069,0.330061,1.63302,0.807066,0.226355,0.475964,0.347492,0.218587,0.859131,0.766841,0.529337,0.814019,0.407247,-0.174581,-0.202136,0.458603,0.279715,0.508334,0.416114,0.097489,-0.34536,-0.233223,-0.124735,0.427651,-0.296091,-0.0520013,-0.214161,0.0549666,0.802535,0.854089,1.42512,0.847706,0.0259268,1.0188,0.31747,-0.0598285,-0.242025,0.490611,1.50788,1.00223,1.03785,1.26353,0.978384,0.513562,0.650616,0.126073,0.546764,0.9679,0.768873,0.64727,0.0992788,0.0235097,0.0800198,0.557735,0.469833,0.524202,0.322461,0.358323,-0.66016,-0.608271,0.292785,0.114457,-0.763684,1.40864,0.233261,0.136418,0.0355837,0.28354,-0.104401,0.00611908,0.141103,0.360025,0.307795,-0.294707,0.0781903,0.314563,0.733797,0.170958,0.673007,0.072746,0.561051,0.995977,0.881345,1.23222,1.46099,0.491125,0.309249,1
1.13503,1.34273,0.914028,0.0786955,0.0875564,0.506736,0.266448,0.365499,-0.359927,0.132343,-0.39851,-0.0659662,-0.388361,-0.333489,-0.169091,-0.241265,-0.0950881,-0.0311505,0.201369,0.0921188,0.318641,0.876007,0.166501,-0.313193,0.292099,0.0398509,0.389894,-0.426326,-0.784467,-0.196144,0.414731,-0.128585,0.238904,-0.0521781,0.0756595,0.459251,0.322068,-0.383155,2.24943,0.992563,0.874338,1.35472,0.707551,1.19817,-0.104882,-0.872551,-0.289438,0.149016,0.677554,1.28087,-0.227012,0.674677,0.00201422,0.711582,0.55142,-0.0183039,-0.0478909,-0.108919,-0.235872,-0.153196,0.995298,-0.140797,0.327486,-0.214124,0.721942,-0.400893,0.576722,0.278992,-1.0619,-1.56283,0.35112,-1.20199,0.541508,-1.13627,-0.0454133,-0.862759,-0.0191579,-1.41703,-0.352284,-0.0253894,-0.294161,0.071027,-0.0629516,-0.0462389,-0.0328712,0.0394059,0.192958,0.173933,-0.236916,0.0208265,-0.555145,-1.49012,0.0469183,0.515357,0.124327,0.715488,0.739279,0.720855,-1.54868,0.464721,-0.119732,-0.583378,0.500966,0.10342,0.561259,0.804602,1.19045,0.38909,0.221831,0.524943,0.111288,0.166226,-0.0477677,-0.339333,-0.774375,0.278181,0.974343,0.771689,1.10168,0.4162,0.615028,0.154318,0.51944,0.521684,0.671302,1.05137,0.132241,-0.222189,-0.385759,-0.158107,-0.43505,-0.552593,-0.454787,0.452247,-0.336561,-0.259412,-0.353872,0.074985,-0.023039,0.20148,-0.0883907,0.164103,-0.096205,-0.0750552,0.305443,0.439898,0.763157,1.54295,0.955958,1.10781,1.28746,-0.176854,1.41215,2.00598,0.10486,0.328985,1.18968,0.166076,0.131658,-0.137593,0.227602,0.691883,1.9169,1.61721,-0.0595557,0.13658,-0.352859,0.0466173,0.442148,-0.393352,-0.266,-0.365215,-0.646402,-0.567402,-0.166032,-0.0817536,0.0947271,-0.159025,-0.122023,-0.0579173,-0.0713748,0.106405,0.573441,0.272548,0.0419303,0.571732,0.0134064,0.602487,0.687113,0.591978,0.464632,1
-0.203923,0.214655,0.173,-9.88E-06,0.00531421,-0.0486789,0.00861778,0.492572,0.24735,0.0237225,0.172206,0.0677171,0.0810068,0.188542,0.186828,-0.06267,-0.0275275,0.0336868,0.0765008,0.153114,0.160434,0.385311,0.00751601,0.459928,0.11227,0.000730592,-0.0112879,-0.215943,0.237854,-0.207906,-0.0968126,0.190873,-0.0520175,0.0332148,0.171726,0.207353,-0.460495,0.108995,0.257746,0.0611654,0.062136,0.0122732,0.238142,0.196352,0.153014,0.106661,-0.0462262,0.0207539,0.1151,0.0670734,0.177774,0.188637,0.289,0.427385,0.16729,-0.0922561,0.109394,0.0230901,0.0710561,-0.0557984,-0.11467,-0.0270582,0.189534,0.233391,0.420861,0.0358353,-0.170543,0.0658131,0.232602,0.0510743,0.079511,0.232357,0.0363108,0.289615,0.0788006,-0.0387951,0.160171,0.138317,0.268327,0.0405859,0.0725941,0.014273,0.0316696,-0.0974147,0.0731907,0.304394,-0.0266242,0.277144,-0.106579,0.121238,-0.261416,0.00323657,-0.0117724,0.127936,-0.0137638,-0.275516,0.214162,0.223102,0.337105,0.30714,-0.251955,0.3722,-0.482949,0.0458967,-0.166829,0.128863,0.0747254,0.292138,-0.000205321,-0.00591605,0.00418972,-0.0389763,0.0152491,-0.0482653,-7.71E-05,0.0234827,0.171909,0.433713,-0.0548338,0.0714968,0.174902,0.0992957,0.0126085,0.301323,0.0551382,0.255545,0.00858558,0.136785,0.0500136,-0.0481383,-0.0160057,0.0833628,0.0080051,0.223701,0.641947,0.328164,-0.19886,0.16988,-0.0431917,0.0923243,0.0624899,-0.00800513,0.294555,0.101007,0.10165,-0.0812602,-0.0942456,0.145606,0.0530616,0.224819,0.182198,-0.433353,0.189517,0.68229,-0.145312,0.0288781,0.035612,-0.153955,0.0299899,-0.0434762,-0.232853,0.552709,-0.00471034,0.290917,0.0876077,0.155668,0.162682,-0.274188,0.309299,0.0884423,-0.0815405,0.196885,0.229972,-0.0135169,0.070017,-0.0609176,0.2666,-0.241715,-0.0914959,-0.0195901,0.0286648,-0.0373667,-0.0870219,0.113324,0.151223,0.117193,0.0469641,0.0219127,-0.202586,0.16075,-0.0603646,1
0.614784,0.0582992,0.827326,0.259413,0.311181,0.162626,0.162544,0.150454,0.121109,-0.0327742,-0.308693,-0.304912,-0.1865,0.21657,0.102734,-0.465029,-0.106352,-0.0630059,-0.0321662,-0.089907,0.40644,-0.232135,-0.394903,-0.750634,-0.612393,-0.131989,0.0183974,0.902105,-0.361179,2.94138,1.36879,0.909822,0.844866,0.793404,0.579281,0.920034,0.957154,0.325393,0.277082,1.48956,0.681873,1.5216,1.10247,0.599998,0.587768,1.1989,0.683865,0.799588,0.901459,1.98517,1.72799,0.918029,0.740019,0.745807,0.869348,-0.396516,-0.895039,-0.162845,-0.0846351,-0.269319,-0.0662196,0.24393,0.229481,-0.385499,0.0162006,0.043657,0.0439683,0.120047,-0.308196,-0.363682,0.0726487,-0.243176,0.197625,-0.603073,0.267152,-0.392496,-0.236897,-0.213476,-0.306106,-0.785333,-0.0305354,-0.48495,-0.0714789,-0.524146,0.123264,-0.331023,0.121447,0.942101,0.802445,0.855122,0.303812,0.027139,-0.125272,-0.889013,-0.217608,0.397339,0.0543703,0.502568,0.0164243,1.1411,1.08316,0.918267,0.720312,0.191545,0.233132,0.546401,0.536338,0.516574,0.86225,1.05695,0.771965,1.05794,0.206214,1.07388,0.973154,0.195905,0.407577,0.535118,0.0812912,-0.191152,0.447496,-0.00779981,0.38686,0.74613,0.208803,0.165216,0.793475,1.22372,-0.0527392,0.280562,0.0478851,0.105336,0.727935,0.965238,0.55953,0.563093,0.029378,0.645413,0.60378,0.0743114,-0.717259,-0.48813,1.51666,0.895496,0.988903,1.32411,1.3304,0.815133,0.558418,0.618494,0.925363,0.903108,1.09133,1.15466,0.552084,1.47219,0.0638455,-0.350326,-0.364567,-0.0290669,0.0510666,1.38689,0.329093,-0.132479,0.166712,-0.299499,-0.976226,0.296816,-0.462,-0.409493,-0.269446,-0.301357,-0.684062,-1.0257,-0.135326,-0.27828,-0.470274,-0.959387,-0.643738,-0.81847,-0.282418,-0.0288408,0.458864,0.494447,0.918904,0.976934,1.16837,0.953902,0.642617,0.48477,0.922301,1
-2.34073,-1.53164,-0.673501,-1.02168,-1.31386,-1.24043,-1.00487,-0.868585,-0.0753805,-0.0402764,-0.894556,-1.40334,-0.460136,-0.518621,-1.6586,-0.315717,-1.31803,-1.24991,-1.62538,-1.92518,-1.54535,-1.02243,-0.927112,-0.409382,-0.140468,0.163766,-0.0667642,1.0127,0.228258,-0.607699,-1.07087,-2.46823,-2.96443,-3.81912,-3.44972,-3.18677,-4.40425,-3.37443,-2.82203,-0.956998,-2.03527,-0.605739,-1.40984,-0.963669,-0.404077,-0.508007,-0.866208,-0.726548,-0.546174,0.219913,-0.249171,-0.283898,-0.365216,-0.410157,-0.951175,-0.119402,-0.928465,-0.635584,-1.71898,-0.243951,-1.95919,-1.96678,-0.314023,-1.18105,-0.947083,-0.965908,-0.474264,-0.96287,-1.18349,-1.97013,-1.04275,-1.30127,-1.73998,-1.35093,-1.69335,-1.57116,-1.34367,-1.01821,-1.36602,-0.270285,-0.878925,0.144427,-0.0908097,-0.352696,-0.337766,-0.851524,-0.876564,0.0971867,0.346103,0.432791,1.25828,0.305462,0.220314,-0.464599,-0.27779,-3.32872,-1.47923,-3.51868,-3.28939,-2.29551,-2.28022,-2.78173,-2.78973,-2.90321,-2.66762,-2.00927,-1.94478,-2.35086,-1.34563,-1.53773,-1.46662,-1.81209,-1.68701,-1.79764,-1.89025,-1.34711,-2.30523,-1.53377,-1.39516,-1.40886,-1.55561,-1.5897,-1.28731,-0.703229,-0.551785,-0.852846,-1.20022,-2.60949,-0.387155,-0.515216,-0.507866,-0.295941,-1.09578,-1.40086,-2.49703,-1.50929,-1.18907,-1.67498,-1.8812,-0.767885,-0.852977,-1.25316,0.487584,0.635106,-0.568243,-1.57754,-2.5279,-2.29441,-2.16685,-1.56982,-2.74831,-3.73195,-2.34413,-1.78094,-0.673559,-1.13366,-0.907378,-1.59241,-1.15418,-1.69112,-1.74631,-1.06496,-0.72764,-1.14141,0.1938,-0.213056,0.311968,-2.42133,-1.63562,-0.474317,-0.283516,-0.74163,-0.744386,-0.836879,-0.815906,-0.40605,-0.408688,-0.104093,0.0978155,-1.05512,-0.133958,0.201338,0.229678,0.176517,-0.500464,-0.659859,-0.490762,-0.635209,0.145313,-0.00586618,-0.806985,1
-2.70649,-1.82778,-0.680412,-0.867592,-1.01442,-0.976962,-1.20136,-0.962773,-0.207984,0.0203018,-1.08034,-1.59765,-0.442872,-0.775694,-1.67577,-0.396992,-1.36001,-1.1201,-1.32779,-1.86441,-1.4249,-1.00001,-0.660759,-0.378266,0.0506644,0.193484,-0.179867,0.926838,-0.0661808,-0.572974,-0.951974,-2.59615,-3.0633,-3.49333,-3.05651,-2.737,-4.52046,-3.51861,-2.80485,-0.732991,-1.80119,-0.154857,-1.50427,-0.865386,-0.372688,-0.493271,-0.734487,-0.396279,-0.50477,0.409937,-0.208621,-0.215501,-0.349528,-0.486724,-0.907185,-0.122403,-1.10638,-0.99302,-1.75394,-0.239805,-1.90512,-1.5905,-0.473987,-1.0718,-0.981678,-0.988598,-0.379095,-1.00184,-1.29375,-1.93831,-0.918224,-1.41075,-1.51961,-1.30083,-1.73075,-1.7368,-1.45261,-0.850706,-1.70649,-0.331134,-0.421116,-0.172888,-0.095168,-0.202742,-0.271256,-0.858764,-0.70516,-0.397538,0.496308,0.301632,1.18319,0.0587854,0.145378,-0.57205,-0.067168,-3.27103,-1.28155,-3.32759,-2.84912,-2.09673,-2.44026,-3.06019,-2.53233,-3.10112,-2.47808,-2.03503,-2.21655,-2.26848,-1.34216,-1.58169,-1.44008,-1.72098,-1.4943,-1.88806,-1.87565,-1.36605,-2.22087,-1.77723,-1.2534,-1.23599,-1.33628,-1.45731,-1.28074,-0.744971,-0.573209,-0.935435,-1.06092,-2.64692,-0.470527,-0.596821,-0.558907,-0.212418,-1.26305,-1.39679,-2.38305,-1.35266,-1.00958,-1.70653,-1.78532,-0.281929,-1.01008,-1.26049,0.413611,0.415157,-0.889297,-1.6235,-2.81357,-2.18515,-2.05654,-1.51525,-2.61432,-3.91354,-2.21372,-2.2509,-0.833771,-1.56618,-0.875101,-1.54418,-1.52995,-1.63525,-1.66956,-1.38717,-0.98364,-0.880762,-0.0200906,-0.0736746,0.328919,-2.36592,-1.6437,-0.477487,-0.272357,-0.802804,-0.874679,-0.472295,-0.832651,-0.804514,-0.780709,0.246577,-0.316277,-0.777884,-0.219577,0.0907273,0.538224,0.276744,-0.527555,-0.872507,-0.679799,-0.748955,0.32386,-0.0945118,-0.665171,1
0.993419,0.716098,0.346773,0.225696,0.228256,0.00647451,0.143084,1.20778,-0.0669994,0.596215,0.310908,0.731494,0.910873,0.469198,0.910678,1.07139,0.736721,0.163314,0.358596,0.896851,0.73025,0.0130101,0.634535,-0.0776982,0.420911,-0.234726,0.39985,0.543154,0.706677,0.422993,0.283121,-0.593248,0.607329,0.834986,1.03525,1.37237,0.207056,0.495006,0.943173,0.193317,0.638751,-0.0585099,1.39107,0.646635,0.139593,-0.275624,-0.32275,-0.405728,-0.255674,0.0516541,0.83782,0.333648,0.273656,0.57031,0.377524,0.00581684,0.433287,-0.0375775,0.745688,0.246778,0.695978,0.360709,0.660864,0.458474,-0.0189413,1.1296,0.330636,0.1307,0.960733,0.520293,0.150123,0.572408,0.823407,1.08036,0.549005,0.494611,0.928314,0.60505,1.25693,0.136129,0.186876,-0.279728,0.279385,0.745842,0.36349,-0.142115,0.660883,0.02959,0.438735,0.162053,0.379224,0.149831,0.5632,0.308562,0.374173,1.0183,1.09368,0.396417,0.285702,0.388793,0.0290322,0.479447,1.84348,0.751097,0.470959,0.653107,0.707832,1.01239,-0.0181643,-0.0521898,-0.406608,-0.306769,0.0846103,0.244736,0.253734,-0.0275988,-0.519568,-0.459954,0.355179,-0.529463,-0.417189,-0.802285,-0.74494,-0.142443,0.278228,0.182799,0.305617,0.573418,0.555255,0.159886,1.0839,0.409143,0.193596,0.005971,0.44436,-0.363722,-0.257555,-0.0406128,-0.000171554,0.386963,-0.142393,0.0300792,0.0141076,0.553778,0.332416,-0.144315,0.34426,0.705592,0.262483,0.58904,0.694998,-0.209953,1.35921,0.810091,1.17179,0.912528,0.832564,-0.0838064,0.440292,0.0972476,0.204368,1.81315,1.49613,1.20332,-0.618646,-0.671463,-0.35449,-0.0892339,0.027504,0.132536,0.413787,0.334691,0.170215,-0.269096,0.465367,0.554917,-0.0895913,0.565086,0.571228,-0.546075,0.477501,-0.0899658,0.390787,0.257132,0.730644,0.134683,0.193206,0.464355,-0.20445,0.279746,0.544228,1
-0.241426,-0.179197,-1.55322,-0.401774,-0.285204,-0.359668,-0.355797,-0.331989,-0.756255,-0.634884,-0.324192,-0.269224,-1.80161,-0.0999106,-1.90523,-1.77136,-0.0778939,0.0984737,-0.053364,-0.725044,-0.579766,0.172112,-0.12706,-1.14367,0.0193485,-0.514986,0.151724,-0.839976,-1.11801,-0.0359586,0.90975,-0.00579477,-0.90734,-0.384128,0.0606405,-0.347717,0.499989,-0.459807,-1.7615,0.733539,0.359138,0.827841,-0.0215345,-2.00938,-0.379411,-0.760232,-1.00661,-1.33262,-1.41527,0.876891,0.0155441,-1.96539,-0.552071,-1.74547,-0.928335,-0.311291,0.0429505,0.152955,-0.00653994,-1.29146,-1.3406,0.131732,-0.0454582,-1.55473,-1.97113,-1.3678,-1.59251,-0.157569,-0.685835,-0.81013,-0.100801,-0.597272,-0.623491,-1.01705,-0.797176,-0.553343,-1.07967,-0.618025,-0.848693,-0.48453,-0.374406,-0.767468,-0.585826,0.006373,-0.0585624,-0.206442,-0.827333,-0.953926,-0.497966,-0.251166,-0.221825,-0.0929187,0.536419,-0.226908,0.846022,-0.215539,-1.87616,-0.932223,-0.121565,-0.509138,-0.577067,-0.978513,0.995472,0.13874,-2.16669,-1.08235,-2.22297,-0.664891,-0.32655,-0.273398,-0.91139,-0.8732,-0.586577,-0.55521,-0.554184,-0.663475,-0.0155926,-0.0258997,-1.36056,-0.220008,-0.35172,-0.523392,-0.46564,0.138903,-1.46469,-1.38703,-0.824744,-0.479649,-1.28799,-0.548734,-1.0625,-1.3686,-0.95566,-0.832138,-0.910909,-0.901959,0.0754723,-1.1937,-0.0856889,-0.368186,-0.0791226,-0.93375,-0.197994,-0.203228,-0.137076,0.289484,-2.20655,-2.05178,-1.68658,-1.66368,-1.60018,0.113996,-2.39346,-2.3396,-0.210379,-0.0578443,-2.22433,-0.723482,-0.402739,-0.117895,-0.518757,-0.761267,-1.99943,-1.88442,-0.035778,-0.327359,-1.3165,0.21676,-0.769772,-0.31853,0.0675169,-0.840007,-0.862241,-0.535965,-1.38856,-0.400746,-0.870803,-0.483986,-0.397054,-0.713035,-0.831916,0.176053,0.352105,-1.00987,-1.04387,-0.745634,-0.546489,-0.21407,0.533001,-0.57789,-0.73224,1
